iters,fevals,fitness
0,11,0.043203969568577104
10,12,0.04655364487573627
20,13,0.04954931814415862
30,14,0.053164975887879364
40,15,0.05377039902863596
50,16,0.05543505041141561
60,17,0.05680868196528013
70,18,0.05837272681274939
80,19,0.06029785684041107
90,20,0.06217807962596934
100,21,0.06217807962596934
110,22,0.06356551425922524
120,23,0.06356551425922524
130,24,0.07079109567764444
140,25,0.07169583066368265
150,26,0.07231331981506826
160,27,0.07310006558083235
170,28,0.07457344986179695
180,29,0.07755392439821342
190,30,0.07786650411702922
200,31,0.07802932084841396
210,32,0.07879187349199011
220,33,0.07932916076968057
230,34,0.0799542497560067
240,35,0.0799542497560067
250,36,0.0808690034934488
260,37,0.0808690034934488
270,38,0.08271243520256367
280,39,0.08271243520256367
290,40,0.084351356207006
300,41,0.084351356207006
310,42,0.084351356207006
320,43,0.08481883025835645
330,44,0.08481883025835645
340,45,0.08509905412631247
350,46,0.08509905412631247
360,47,0.08558567619606164
370,48,0.08558567619606164
380,49,0.0862321583689306
390,50,0.08638875165442353
400,51,0.08638875165442353
410,52,0.08815074599437776
420,53,0.08815074599437776
430,54,0.08815074599437776
440,55,0.08815074599437776
450,56,0.08815074599437776
460,57,0.08815074599437776
470,58,0.08815074599437776
480,59,0.08815074599437776
490,60,0.08815074599437776
500,61,0.08815074599437776
510,62,0.08815074599437776
520,63,0.08815074599437776
530,64,0.08950453249193817
540,65,0.0900191490373948
550,66,0.0900191490373948
560,67,0.09044460686106155
570,68,0.09044460686106155
580,69,0.09182376918666223
590,70,0.09211870138110742
600,71,0.09334689477836641
610,72,0.09334689477836641
620,73,0.09498463263034516
630,74,0.09498463263034516
640,75,0.09498463263034516
650,76,0.09498463263034516
660,77,0.09498463263034516
670,78,0.09998711319927518
680,79,0.09998711319927518
690,80,0.09998711319927518
700,81,0.09998711319927518
710,82,0.09998711319927518
720,83,0.09998711319927518
730,84,0.09998711319927518
740,85,0.09998711319927518
750,86,0.103381279757088
760,87,0.103381279757088
770,88,0.103381279757088
780,89,0.10401266909554824
790,90,0.10401266909554824
800,91,0.10401266909554824
810,92,0.10401266909554824
820,93,0.10468939042348441
830,94,0.10468939042348441
840,95,0.10468939042348441
850,96,0.10526177763974946
860,97,0.10526177763974946
870,98,0.10526177763974946
880,99,0.10526177763974946
890,100,0.10526177763974946
900,101,0.10526177763974946
910,102,0.10526177763974946
920,103,0.10526177763974946
930,104,0.10526177763974946
940,105,0.10526177763974946
950,106,0.10526177763974946
960,107,0.10526177763974946
970,108,0.10526177763974946
980,109,0.10526177763974946
990,110,0.10526177763974946
1000,111,0.10526177763974946
1010,112,0.10526177763974946
1020,113,0.10526177763974946
1030,114,0.10526177763974946
1040,115,0.10526177763974946
1050,116,0.10526177763974946
1060,117,0.10828786118565333
1070,118,0.10828786118565333
1080,119,0.10828786118565333
1090,120,0.10828786118565333
1100,121,0.10828786118565333
1110,122,0.10862186443598494
1120,123,0.10873833002145919
1130,124,0.10873833002145919
1140,125,0.10873833002145919
1150,126,0.10953313514238872
1160,127,0.11074859595874814
1170,128,0.11074859595874814
1180,129,0.11074859595874814
1190,130,0.11074859595874814
1200,131,0.11074859595874814
1210,132,0.11074859595874814
1220,133,0.11239528432663791
1230,134,0.11239528432663791
1240,135,0.11239528432663791
1250,136,0.11239528432663791
1260,137,0.11239528432663791
1270,138,0.11239528432663791
1280,139,0.11239528432663791
1290,140,0.11239528432663791
1300,141,0.11239528432663791
1310,142,0.11239528432663791
1320,143,0.11239528432663791
1330,144,0.11239528432663791
1340,145,0.11239528432663791
1350,146,0.11251033432293159
1360,147,0.11251033432293159
1370,148,0.11251033432293159
1380,149,0.11251033432293159
1390,150,0.11251033432293159
1400,151,0.11251033432293159
1410,152,0.11251033432293159
1420,153,0.11251033432293159
1430,154,0.11251033432293159
1440,155,0.11251033432293159
1450,156,0.11251033432293159
1460,157,0.11251033432293159
1470,158,0.11251033432293159
1480,159,0.11251033432293159
1490,160,0.11286634982477821
1500,161,0.11286634982477821
1510,162,0.11286634982477821
1520,163,0.11286634982477821
1530,164,0.11286634982477821
1540,165,0.11374454007328721
1550,166,0.11374454007328721
1560,167,0.11374454007328721
1570,168,0.11374454007328721
1580,169,0.11374454007328721
1590,170,0.11374454007328721
1600,171,0.11374454007328721
1610,172,0.11374454007328721
1620,173,0.11374454007328721
1630,174,0.11374454007328721
1640,175,0.11374454007328721
1650,176,0.11374454007328721
1660,177,0.11374454007328721
1670,178,0.11374454007328721
1680,179,0.11374454007328721
1690,180,0.11374454007328721
1700,181,0.11374454007328721
1710,182,0.11374454007328721
1720,183,0.11374454007328721
1730,184,0.11374454007328721
1740,185,0.11374454007328721
1750,186,0.11374454007328721
1760,187,0.11374454007328721
1770,188,0.11374454007328721
1780,189,0.11374454007328721
1790,190,0.11374454007328721
1800,191,0.11374454007328721
1810,192,0.11374454007328721
1820,193,0.11374454007328721
1830,194,0.11374454007328721
1840,195,0.11374454007328721
1850,196,0.11374454007328721
1860,197,0.11374454007328721
1870,198,0.11374454007328721
1880,199,0.115032875433677
1890,200,0.115032875433677
1900,201,0.115032875433677
1910,202,0.115032875433677
1920,203,0.115032875433677
1930,204,0.115032875433677
1940,205,0.115032875433677
1950,206,0.115032875433677
1960,207,0.115032875433677
1970,208,0.115032875433677
1980,209,0.115032875433677
1990,210,0.115032875433677
2000,211,0.115032875433677
2010,212,0.115032875433677
2020,213,0.115032875433677
2030,214,0.115032875433677
2040,215,0.115032875433677
2050,216,0.115032875433677
2060,217,0.115032875433677
2070,218,0.115032875433677
2080,219,0.115032875433677
2090,220,0.115032875433677
2100,221,0.115032875433677
2110,222,0.115032875433677
2120,223,0.1161421702139348
2130,224,0.1161421702139348
2140,225,0.1161421702139348
2150,226,0.1161421702139348
2160,227,0.11754934947576032
2170,228,0.11754934947576032
2180,229,0.11785079609140026
2190,230,0.11785079609140026
2200,231,0.11785079609140026
2210,232,0.11785079609140026
2220,233,0.11785079609140026
2230,234,0.11785079609140026
2240,235,0.11785079609140026
2250,236,0.11788598057585185
2260,237,0.11838746667462356
2270,238,0.11838746667462356
2280,239,0.11838746667462356
2290,240,0.11838746667462356
2300,241,0.11871207518985881
2310,242,0.11871207518985881
2320,243,0.11871207518985881
2330,244,0.11871207518985881
2340,245,0.11871207518985881
2350,246,0.11871207518985881
2360,247,0.11871207518985881
2370,248,0.11871207518985881
2380,249,0.11871207518985881
2390,250,0.11871207518985881
2400,251,0.11871207518985881
2410,252,0.11871207518985881
2420,253,0.11871207518985881
2430,254,0.11871207518985881
2440,255,0.11871207518985881
2450,256,0.11871207518985881
2460,257,0.11881659782655893
2470,258,0.11881659782655893
2480,259,0.11881659782655893
2490,260,0.11881659782655893
2500,261,0.11881659782655893
2510,262,0.11881659782655893
2520,263,0.11881659782655893
2530,264,0.11881659782655893
2540,265,0.11881659782655893
2550,266,0.11881659782655893
2560,267,0.11881659782655893
2570,268,0.11881659782655893
2580,269,0.11881659782655893
2590,270,0.11881659782655893
2600,271,0.11881659782655893
2610,272,0.11881659782655893
2620,273,0.11881659782655893
2630,274,0.11881659782655893
2640,275,0.11881659782655893
2650,276,0.11881659782655893
2660,277,0.11881659782655893
2670,278,0.11881659782655893
2680,279,0.11881659782655893
2690,280,0.11881659782655893
2700,281,0.11881659782655893
2710,282,0.11881659782655893
2720,283,0.11881659782655893
2730,284,0.11881659782655893
2740,285,0.11881659782655893
2750,286,0.11881659782655893
2760,287,0.11881659782655893
2770,288,0.11889096813188921
2780,289,0.11889096813188921
2790,290,0.11889096813188921
2800,291,0.11889096813188921
2810,292,0.1210853172727225
2820,293,0.1210853172727225
2830,294,0.1210853172727225
2840,295,0.1210853172727225
2850,296,0.1210853172727225
2860,297,0.1210853172727225
2870,298,0.1210853172727225
2880,299,0.1210853172727225
2890,300,0.1210853172727225
2900,301,0.1210853172727225
2910,302,0.1210853172727225
2920,303,0.1210853172727225
2930,304,0.1210853172727225
2940,305,0.1210853172727225
2950,306,0.1210853172727225
2960,307,0.1210853172727225
2970,308,0.1210853172727225
2980,309,0.1210853172727225
2990,310,0.1210853172727225
3000,311,0.1210853172727225
3010,312,0.1210853172727225
3020,313,0.1210853172727225
3030,314,0.1210853172727225
3040,315,0.1210853172727225
3050,316,0.1210853172727225
3060,317,0.1210853172727225
3070,318,0.1210853172727225
3080,319,0.1210853172727225
3090,320,0.1210853172727225
3100,321,0.1210853172727225
3110,322,0.1210853172727225
3120,323,0.1210853172727225
3130,324,0.1210853172727225
3140,325,0.1210853172727225
3150,326,0.1210853172727225
3160,327,0.1210853172727225
3170,328,0.12187485965183283
3180,329,0.12187485965183283
3190,330,0.12187485965183283
3200,331,0.12187485965183283
3210,332,0.12187485965183283
3220,333,0.12187485965183283
3230,334,0.12187485965183283
3240,335,0.12187485965183283
3250,336,0.12187485965183283
3260,337,0.12187485965183283
3270,338,0.12187485965183283
3280,339,0.12187485965183283
3290,340,0.12187485965183283
3300,341,0.12187485965183283
3310,342,0.12187485965183283
3320,343,0.12187485965183283
3330,344,0.12187485965183283
3340,345,0.12187485965183283
3350,346,0.12187485965183283
3360,347,0.12227408674774783
3370,348,0.12227408674774783
3380,349,0.12227408674774783
3390,350,0.12227408674774783
3400,351,0.12227408674774783
3410,352,0.12227408674774783
3420,353,0.12227408674774783
3430,354,0.12227408674774783
3440,355,0.12227408674774783
3450,356,0.12227408674774783
3460,357,0.12254417973944631
3470,358,0.12254417973944631
3480,359,0.12254417973944631
3490,360,0.12254417973944631
3500,361,0.12254417973944631
3510,362,0.12254417973944631
3520,363,0.12254417973944631
3530,364,0.12254417973944631
3540,365,0.12254417973944631
3550,366,0.12254417973944631
3560,367,0.12254417973944631
3570,368,0.12259681140972732
3580,369,0.12259681140972732
3590,370,0.12259681140972732
3600,371,0.12259681140972732
3610,372,0.12259681140972732
3620,373,0.12290781286076707
3630,374,0.12290781286076707
3640,375,0.12290781286076707
3650,376,0.12290781286076707
3660,377,0.12302574510808222
3670,378,0.12302574510808222
3680,379,0.12302574510808222
3690,380,0.12302574510808222
3700,381,0.12345087593233083
3710,382,0.12345087593233083
3720,383,0.12345087593233083
3730,384,0.12345087593233083
3740,385,0.12345087593233083
3750,386,0.12345087593233083
3760,387,0.12345087593233083
3770,388,0.12345087593233083
3780,389,0.12345087593233083
3790,390,0.12345087593233083
3800,391,0.12345087593233083
3810,392,0.12345087593233083
3820,393,0.12345087593233083
3830,394,0.12345087593233083
3840,395,0.12345087593233083
3850,396,0.12345087593233083
3860,397,0.12345087593233083
3870,398,0.12345087593233083
3880,399,0.12345087593233083
