iters,fevals,fitness,times
0,1050,2898.3736040299295,0.0007492540000004766
10,2088,3005.6922250893303,0.0014811240000005554
20,3125,3243.8448112458746,0.002210621000000579
30,4163,3321.8827666158713,0.0029490910000005144
40,5194,3300.219439419342,0.0036799440000008232
50,6239,3282.1917845834196,0.0044132640000009715
60,7288,3390.2869097721364,0.00518655900000109
70,8321,3385.774763879661,0.005925022000000446
80,9358,3416.4337094573116,0.006662201000000145
90,10398,3465.3528098738575,0.007392293000000549
100,11440,3477.80795443417,0.008124885000000859
110,12473,3521.375495757876,0.008856588000000443
120,13511,3487.3141414077204,0.009587627000000154
130,14550,3512.814278198061,0.010329454999999932
140,15588,3504.1708374817445,0.011066907000000015
150,16625,3491.9140429937593,0.011814897999999907
160,17673,3451.171652463972,0.012562176999999508
170,18721,3412.903590615342,0.013300613000000183
180,19758,3503.296560853488,0.014031641999999955
190,20802,3514.507650546697,0.014767576999999754
200,21837,3570.8700463023492,0.0154972950000003
210,22877,3562.366887871983,0.01622462300000027
220,23918,3527.0619223563185,0.01695602900000015
230,24951,3571.473786029921,0.01768691700000069
240,25998,3530.169403033193,0.018450698000000543
250,27037,3543.700121941974,0.01921616500000134
260,28077,3566.429994023526,0.019946555000000643
270,29117,3563.3599414601968,0.020675353000000563
280,30154,3590.5415800904257,0.021409485000000394
290,31198,3577.8436879356686,0.022149663999999625
300,32241,3617.508995064828,0.022876222999999918
310,33278,3562.8079500789986,0.02360491600000003
320,34315,3539.937592599497,0.024342347000000153
330,35351,3603.7548223189774,0.025117596999999492
340,36387,3562.8079500789986,0.025891047999999195
350,37428,3566.0018934603813,0.026683230999999807
360,38465,3605.128118288084,0.027419227999999407
370,39503,3608.057303399146,0.02815021599999934
380,40552,3561.3284707552793,0.028880000000000017
390,41590,3579.202014561126,0.029607163000000547
400,42631,3570.844812763838,0.030341424000001282
410,43675,3609.4622439194395,0.031076236000001423
420,44725,3592.28852172925,0.031811018000001745
430,45766,3597.131441032707,0.03259700600000226
440,46804,3600.9604302448743,0.03334805100000171
450,47842,3586.9263823633014,0.03409053300000142
460,48884,3592.28852172925,0.03481955500000122
470,49923,3566.544357969278,0.0355500520000005
480,50959,3599.9574266266336,0.03627886800000102
490,52000,3592.28852172925,0.037007222000001505
500,53047,3619.7725498756977,0.03774211800000149
510,54080,3593.485921606829,0.038477681000001596
520,55123,3593.485921606829,0.039207493000001925
530,56165,3593.485921606829,0.039984008000002014
540,57198,3607.872838706879,0.040717240000001986
550,58240,3593.485921606829,0.041449697000001784
560,59277,3652.3960131902477,0.042185640000002245
570,60326,3631.5941962730235,0.04291601500000208
580,61369,3622.5006730404853,0.04364578400000241
590,62397,3610.119796263741,0.04437674500000188
600,63443,3631.5941962730235,0.04510843500000128
610,64479,3655.7294621456363,0.045841723000001444
620,65515,3644.4028042677955,0.046602157000001476
630,66559,3657.459209824978,0.04736638500000101
640,67596,3680.5961002121453,0.048096353000000924
650,68631,3680.5961002121453,0.04882588500000118
660,69670,3655.5569530054236,0.04955681500000164
670,70710,3629.786619544764,0.05029244900000229
680,71752,3692.8273696204537,0.05102151500000218
690,72793,3626.8254437968294,0.051758737000001886
700,73825,3638.27593200306,0.052488762000002076
710,74862,3680.720432909566,0.05322570000000226
720,75896,3653.122675943971,0.053999110000002126
730,76935,3630.8628240791268,0.05474114300000199
740,77983,3680.5961002121453,0.05547843000000263
750,79023,3691.746400965938,0.05621089800000245
760,80062,3680.5961002121453,0.05693998700000247
770,81105,3680.5961002121453,0.057674280000003186
780,82146,3680.5961002121453,0.058407957000002675
790,83186,3680.5961002121453,0.05913780400000235
800,84223,3680.5961002121453,0.05989948300000236
810,85264,3657.862741081016,0.06066531200000291
820,86294,3679.3613410522885,0.061396812000003465
830,87330,3680.5961002121453,0.062128865000003586
840,88369,3680.5961002121453,0.06286297500000337
850,89409,3680.5961002121453,0.06359354200000311
860,90449,3680.5961002121453,0.06432050600000316
870,91492,3700.3557090761356,0.06505200400000355
880,92537,3679.3613410522885,0.06578874300000326
890,93575,3649.924974901718,0.06653120300000293
900,94615,3649.924974901718,0.06728729200000316
910,95649,3651.1597340615754,0.06802614200000345
920,96694,3666.37496223184,0.06875924800000366
930,97728,3680.5961002121453,0.06948969200000388
940,98770,3680.5961002121453,0.07022983600000376
950,99817,3656.4845141452456,0.0709606070000035
960,100859,3680.0696983815465,0.07169359800000397
970,101897,3680.0696983815465,0.07243201300000379
980,102940,3662.305851678462,0.07316887700000407
990,103992,3686.7028791896078,0.07393945400000401
1000,105039,3665.9027087327863,0.07468598200000365
1010,106078,3674.744918297876,0.07542173600000357
1020,107121,3674.036560968618,0.07892964900000354
1030,108157,3709.506064532117,0.07967655300000409
1040,109196,3677.1884369065247,0.0804465810000039
1050,110236,3680.0696983815465,0.08121114600000379
1060,111278,3664.0393462698576,0.0819561650000038
1070,112323,3663.8586821991585,0.0826899030000039
1080,113362,3680.0696983815465,0.08342329500000378
1090,114392,3680.0696983815465,0.0841592470000041
1100,115428,3687.52068794063,0.08489008500000406
1110,116461,3679.1712026055393,0.08563283500000463
1120,117503,3680.0696983815465,0.0863736670000046
1130,118541,3680.0696983815465,0.08710981100000481
1140,119578,3695.32228583409,0.08785619200000472
1150,120618,3684.676785747886,0.08864073300000452
1160,121660,3704.3342601724557,0.08939781500000432
1170,122697,3681.716200696712,0.09013013200000408
1180,123737,3680.0696983815465,0.09086198600000372
1190,124779,3675.8919842118453,0.09159805100000362
1200,125823,3698.166188026834,0.09233270300000385
1210,126857,3702.703558112285,0.09306910600000418
1220,127895,3681.277022165489,0.09381319900000396
1230,128935,3651.627422420936,0.09458386400000407
1240,129970,3651.627422420936,0.09532684200000485
1250,131009,3681.0637885715064,0.09606043800000474
1260,132050,3672.016632546863,0.09679182300000466
1270,133090,3665.8485604012412,0.09753243900000541
1280,134127,3642.534494786299,0.09826703000000503
1290,135155,3651.627422420936,0.0990020880000051
1300,136200,3672.016632546863,0.09974990600000577
1310,137240,3655.566645216741,0.10048710700000552
1320,138281,3651.627422420936,0.10128064300000528
1330,139321,3659.8198262543733,0.10203635300000613
1340,140358,3649.3985730711192,0.10277199000000614
1350,141401,3653.5767766447443,0.10350484000000648
1360,142440,3629.0093629451926,0.10423868300000638
1370,143479,3645.7180506639966,0.10497051400000679
1380,144524,3609.0698258841358,0.10571163900000702
1390,145562,3666.1072607899237,0.10644924400000733
1400,146608,3645.2725755917545,0.10718505100000719
1410,147639,3666.049420341797,0.10794516800000675
1420,148679,3658.5083172454783,0.10869533600000647
1430,149719,3623.0373626510163,0.10943888000000612
1440,150757,3668.1941558523918,0.11016942900000615
1450,151792,3692.7363406845066,0.1109022910000057
1460,152835,3667.4897204244094,0.11163617300000617
1470,153865,3677.1037710383753,0.11236912300000679
1480,154904,3698.2657302478583,0.11311780200000676
1490,155953,3693.5537583684973,0.11388579400000687
1500,156991,3707.7748963488025,0.11464544900000728
1510,158027,3663.9036499376307,0.11542136400000746
1520,159061,3677.8883271905024,0.11616714800000771
1530,160094,3658.1838640110836,0.1169101880000083
1540,161138,3658.3148114351798,0.11765706900000783
1550,162182,3660.1963250757576,0.1183985380000081
1560,163229,3652.522334165132,0.11913674200000823
1570,164265,3672.5605197290934,0.11987147700000822
1580,165295,3681.5596249793302,0.12061525700000786
1590,166338,3718.8713321469745,0.12135799700000849
1600,167379,3702.3509515468586,0.12210635000000902
1610,168422,3774.5763157188667,0.12285295500000881
1620,169465,3709.069664696145,0.12360163700000903
1630,170505,3712.802786484276,0.12433403900000872
1640,171560,3752.5955926126085,0.12507241800000912
1650,172605,3694.759746080075,0.12580500900000846
1660,173648,3712.116302211115,0.12653895700000906
1670,174691,3694.759746080075,0.12727829400000878
1680,175731,3720.126804748421,0.12801257300000923
1690,176770,3722.7622398504445,0.12878007700000982
1700,177810,3734.18261806327,0.12952742100000947
1710,178852,3748.345057579823,0.13026108400000957
1720,179894,3743.7939863585366,0.13099555600000912
1730,180930,3755.739940961303,0.13172714500000904
1740,181973,3724.059495564494,0.13245982500000952
1750,183005,3755.739940961303,0.1332013310000093
1760,184046,3755.739940961303,0.13393766900000958
1770,185088,3751.664923545809,0.13467175500001005
1780,186132,3755.739940961303,0.13543184400000996
1790,187174,3747.6868751266197,0.13619495200001008
1800,188215,3755.739940961303,0.13693559300001024
1810,189252,3731.1091348319114,0.1376693520000103
1820,190295,3750.913832089553,0.13840198900000988
1830,191328,3766.8193765977603,0.13913518600000963
1840,192353,3747.5507098343173,0.13987100200000935
1850,193392,3747.5507098343173,0.14060821500001008
1860,194432,3742.7077905308606,0.1413515320000096
1870,195466,3755.739940961303,0.14209417900000965
1880,196508,3761.435949922613,0.14283697800000983
1890,197550,3747.5507098343173,0.14358146500000935
1900,198586,3744.7576108778126,0.14431332300000932
1910,199625,3744.7576108778126,0.14505302300000977
1920,200670,3778.4245907865993,0.14578490400000987
1930,201717,3780.6065790278126,0.14651762200000995
1940,202763,3756.6944155570704,0.14725349600001003
1950,203794,3786.168140989919,0.14799261600001046
1960,204830,3758.6243608053155,0.14873686300001054
1970,205868,3761.1821095487985,0.14949602500001102
1980,206907,3786.168140989919,0.1502407370000114
1990,207949,3742.7077905308606,0.1509754710000113
2000,208986,3742.7077905308606,0.15171042100001042
2010,210023,3742.7077905308606,0.15244092000000986
2020,211066,3742.7077905308606,0.15317910300001003
2030,212105,3742.7077905308606,0.1539135730000103
2040,213142,3782.9122847783274,0.15466021100001104
2050,214185,3778.4245907865993,0.1553937410000108
2060,215230,3793.0506347368046,0.15614370300001124
2070,216273,3761.1821095487985,0.15690230200001132
2080,217315,3761.1821095487985,0.15763590900001123
2090,218356,3791.8532348592257,0.15836654700001063
2100,219393,3742.7077905308606,0.15910096600001022
2110,220423,3754.879108164214,0.15983035700000947
2120,221464,3767.991287816203,0.1605705300000091
2130,222501,3740.6579701839087,0.16131111700000922
2140,223540,3731.70838411595,0.16204560800000944
2150,224569,3791.8532348592257,0.16277654100001016
2160,225607,3783.9989272683556,0.16353045900001018
2170,226648,3761.1821095487985,0.1642742580000105
2180,227692,3767.57442859737,0.1650224210000104
2190,228731,3746.1001387714045,0.1657490350000108
2200,229776,3761.1821095487985,0.16647462400001078
2210,230819,3767.18535503653,0.16720607600001092
2220,231857,3773.8300990419407,0.16793927900001115
2230,232904,3785.293695615698,0.16867773900001115
2240,233952,3761.1821095487985,0.16940904500001075
2250,234993,3788.2229598645054,0.17018931400001058
2260,236029,3777.240629781015,0.1709346240000107
2270,237076,3790.2727802114573,0.17166713700001068
