iters,fevals,fitness,times
0,10,2154.254323908766,6.99700000000858e-06
10,11,2407.246354093779,1.0571000000014763e-05
20,12,2563.301912156038,1.3602000000001446e-05
30,13,2719.23603700933,1.7172000000009735e-05
40,14,2765.911658563376,2.0777999999999075e-05
50,15,3027.264188795649,2.3684999999995515e-05
60,16,3050.1300435178873,2.6568000000004588e-05
70,17,3098.8318275926813,2.947400000002931e-05
80,18,3171.784937181428,3.2712000000045816e-05
90,19,3209.348957519801,3.5813000000051165e-05
100,20,3209.348957519801,3.874000000003708e-05
110,21,3209.348957519801,4.16710000000764e-05
120,22,3209.348957519801,4.470500000008926e-05
130,23,3209.348957519801,4.841300000008042e-05
140,24,3209.348957519801,5.244900000006547e-05
150,25,3209.348957519801,5.5419000000056506e-05
160,26,3209.348957519801,5.8401000000041225e-05
170,27,3209.348957519801,6.122200000002742e-05
180,28,3209.348957519801,6.483500000004083e-05
190,29,3209.348957519801,6.768200000001334e-05
200,30,3209.348957519801,7.046900000001743e-05
210,31,3209.348957519801,7.333100000006532e-05
220,32,3209.348957519801,7.614800000005362e-05
230,33,3209.348957519801,7.904700000005427e-05
240,34,3209.348957519801,8.187700000006348e-05
250,35,3209.348957519801,8.46440000000781e-05
260,36,3209.348957519801,8.760100000004822e-05
270,37,3209.348957519801,9.081800000004803e-05
280,38,3209.348957519801,9.370400000008328e-05
290,39,3209.348957519801,9.657900000009656e-05
300,40,3209.348957519801,9.946700000013076e-05
310,41,3209.348957519801,0.00010414600000013818
320,42,3209.348957519801,0.00010700000000013477
330,43,3209.348957519801,0.00010994800000013738
340,44,3209.348957519801,0.0001130220000001847
350,45,3209.348957519801,0.00011573100000017433
360,46,3209.348957519801,0.00011849100000016488
370,47,3209.348957519801,0.00012146600000018104
380,48,3209.348957519801,0.00012437100000017853
390,49,3209.348957519801,0.00012723600000019708
400,50,3209.348957519801,0.00013005600000021156
410,51,3209.348957519801,0.0001328790000002522
420,52,3209.348957519801,0.00013572800000027918
430,53,3209.348957519801,0.0001388320000003107
440,54,3209.348957519801,0.00014176000000026834
450,55,3209.348957519801,0.0001446380000002523
460,56,3209.348957519801,0.0001475610000002403
470,57,3209.348957519801,0.00015066100000027394
480,58,3209.348957519801,0.00015348600000025803
490,59,3209.348957519801,0.00015630700000024422
500,60,3209.348957519801,0.0001590850000002808
510,61,3209.348957519801,0.00016198800000027935
520,62,3209.348957519801,0.0001647940000003012
530,63,3209.348957519801,0.0001676480000003533
540,64,3209.348957519801,0.00017111300000033358
550,65,3209.348957519801,0.00017431900000031142
560,66,3209.348957519801,0.00017709400000026632
570,67,3209.348957519801,0.00017992600000027448
580,68,3209.348957519801,0.00018280600000025737
590,69,3209.348957519801,0.00018561300000025094
600,70,3209.348957519801,0.00018846500000024857
610,71,3209.348957519801,0.00019122900000023701
620,72,3209.348957519801,0.00019401800000024005
630,73,3209.348957519801,0.00019697000000024056
640,74,3209.348957519801,0.00019985500000024858
650,75,3209.348957519801,0.00020270900000024517
660,76,3209.348957519801,0.00020573200000023606
670,77,3209.348957519801,0.00020854000000025685
680,78,3209.348957519801,0.00021141200000024396
690,79,3209.348957519801,0.00021428300000025935
700,80,3209.348957519801,0.0002170850000002833
710,81,3209.348957519801,0.00021987100000026016
720,82,3209.348957519801,0.00022267000000025794
730,83,3209.348957519801,0.00022542700000027782
740,84,3209.348957519801,0.00022833700000030044
750,85,3209.348957519801,0.0002311520000003453
760,86,3209.348957519801,0.00023400500000037017
770,87,3209.348957519801,0.00023689700000040226
780,88,3209.348957519801,0.00023969700000042726
790,89,3209.348957519801,0.00024259700000039963
800,90,3209.348957519801,0.0002453230000004081
810,91,3209.348957519801,0.0002481660000004382
820,92,3209.348957519801,0.00025094200000047584
830,93,3209.348957519801,0.00025373900000047467
840,94,3209.348957519801,0.00025667700000042704
850,95,3209.348957519801,0.0002595090000003797
860,96,3209.348957519801,0.0002622460000003546
870,97,3209.348957519801,0.0002652790000003402
880,98,3209.348957519801,0.000268210000000324
890,99,3209.348957519801,0.0002710510000002997
900,100,3209.348957519801,0.0002740280000002593
910,101,3209.348957519801,0.0002769170000002652
920,102,3209.348957519801,0.0002796800000002819
930,103,3209.348957519801,0.00028253600000027745
940,104,3209.348957519801,0.0002853550000002647
950,105,3209.348957519801,0.00028810600000028774
960,106,3209.348957519801,0.00029090700000028447
970,107,3209.348957519801,0.00029372400000027277
980,108,3209.348957519801,0.00029648500000023503
990,109,3209.348957519801,0.0002993710000002703
1000,110,3209.348957519801,0.0003022000000003078
1010,111,3209.348957519801,0.0003050420000003107
1020,112,3209.348957519801,0.0003079010000003324
1030,113,3209.348957519801,0.0003106690000003187
1040,114,3209.348957519801,0.0003134590000002935
1050,115,3209.348957519801,0.00031687400000024457
1060,116,3209.348957519801,0.0003202400000002492
1070,117,3209.348957519801,0.00032312700000020067
1080,118,3209.348957519801,0.000326009000000238
1090,119,3209.348957519801,0.00032894500000024696
1100,120,3209.348957519801,0.0003317050000002375
1110,121,3209.348957519801,0.00033463000000022447
1120,122,3209.348957519801,0.000337571000000203
1130,123,3209.348957519801,0.0003407030000002198
1140,124,3209.348957519801,0.0003438070000001958
1150,125,3209.348957519801,0.0003466650000001903
1160,126,3209.348957519801,0.0003494360000002028
1170,127,3209.348957519801,0.0003523830000001782
1180,128,3209.348957519801,0.00035514400000019597
1190,129,3209.348957519801,0.0003579840000001999
1200,130,3209.348957519801,0.0003607020000002126
1210,131,3209.348957519801,0.00036352600000022495
1220,132,3209.348957519801,0.0003663490000002101
1230,133,3209.348957519801,0.00036972800000023565
1240,134,3209.348957519801,0.0003726690000002697
1250,135,3209.348957519801,0.00037631400000026627
1260,136,3209.348957519801,0.00037982900000027575
1270,137,3209.348957519801,0.00038268800000024195
1280,138,3209.348957519801,0.00038554700000026365
1290,139,3209.348957519801,0.00038835900000028234
1300,140,3209.348957519801,0.0003911540000002822
1310,141,3209.348957519801,0.00039412700000029943
1320,142,3209.348957519801,0.0003970150000002781
1330,143,3209.348957519801,0.0004000960000002385
1340,144,3209.348957519801,0.0004028760000002185
1350,145,3209.348957519801,0.0004059160000001727
1360,146,3209.348957519801,0.0004087570000002039
1370,147,3209.348957519801,0.00041188600000025
1380,148,3209.348957519801,0.00041481900000023275
1390,149,3209.348957519801,0.0004176160000002316
1400,150,3209.348957519801,0.00042072600000025995
1410,151,3209.348957519801,0.00042385400000027884
1420,152,3209.348957519801,0.00042673500000028897
1430,153,3209.348957519801,0.0004298600000002817
1440,154,3209.348957519801,0.0004328720000002506
1450,155,3209.348957519801,0.00043578800000027007
1460,156,3209.348957519801,0.00043950500000028425
1470,157,3209.348957519801,0.00044312600000029345
1480,158,3209.348957519801,0.0004466230000002569
1490,159,3209.348957519801,0.0004496410000002782
1500,160,3209.348957519801,0.00045318600000027187
1510,161,3209.348957519801,0.00045606900000028094
1520,162,3234.215302143597,0.0004589290000003299
