iters,fevals,fitness,times
0,1045,3001.1653362265865,0.0036319290000000337
10,2091,3165.7702559887935,0.005436433000000074
20,3133,3152.429946002181,0.007210990000000084
30,4166,3310.651539450208,0.00893982100000007
40,5202,3361.5989235167026,0.010677172000000068
50,6242,3368.179069083991,0.012211776000000063
60,7279,3451.2654948845843,0.01367486700000009
70,8321,3580.8567955827534,0.015193827000000104
80,9364,3545.808408670203,0.0167074960000001
90,10409,3620.4174872343297,0.017924291000000148
100,11459,3685.0651769383126,0.01925258200000013
110,12508,3659.058634212088,0.020156765000000132
120,13555,3636.2362365469985,0.02099887600000011
130,14597,3624.010925118133,0.021854158000000123
140,15635,3647.6998496706224,0.022700598000000127
150,16675,3670.5170158905576,0.023554360000000107
160,17712,3655.0842400002675,0.024445561000000116
170,18752,3655.020146896663,0.025329273000000097
180,19806,3682.4889815503525,0.026185857000000146
190,20848,3693.9630860130087,0.02702104300000019
200,21877,3705.664935039996,0.02786174300000016
210,22911,3659.211713286896,0.028700831000000204
220,23958,3633.0241534239412,0.02972307300000021
230,24997,3661.860924392923,0.030955713000000218
240,26039,3657.6761207640784,0.03229189800000021
250,27073,3734.501706008978,0.033524187000000205
260,28109,3732.69040376819,0.034758600000000195
270,29140,3734.501706008978,0.0360365410000002
280,30185,3727.975187276902,0.0372993060000002
290,31224,3683.513563918573,0.038574890000000195
300,32263,3707.4014819641866,0.03982961500000021
310,33303,3699.5087138282556,0.04106123500000025
320,34342,3707.0724987287704,0.042285410000000245
330,35385,3725.7953420971244,0.043519381000000246
340,36420,3719.0207665115436,0.04475127300000026
350,37457,3689.386028513581,0.04602584800000026
360,38495,3702.4181789440236,0.047253386000000286
370,39543,3690.5590960407058,0.04847429000000031
380,40584,3702.032125647557,0.049701746000000324
390,41631,3732.220887612288,0.050936849000000284
400,42673,3673.8830314847005,0.052258197000000284
410,43706,3692.7884949803565,0.05355613800000025
420,44747,3706.968872970216,0.05480821900000027
430,45784,3689.7150117489973,0.056050934000000274
440,46826,3702.4181789440236,0.05732158200000026
450,47863,3690.975880140805,0.05864729400000024
460,48897,3690.366285402696,0.05993365300000025
470,49935,3751.4422938074354,0.061186624000000245
480,50978,3735.7913247493657,0.06244347200000022
490,52015,3717.5513547009555,0.06374849200000021
500,53060,3726.8587482463395,0.06500426000000026
510,54102,3743.1323525784437,0.06626185300000026
520,55141,3743.1323525784437,0.06750661300000027
530,56183,3741.662940767855,0.06875539200000025
540,57218,3764.313431672764,0.07000011000000028
550,58253,3754.8630618685997,0.07122979200000029
560,59289,3743.1323525784437,0.0724980310000003
570,60323,3730.7514758017,0.0737107450000003
580,61358,3744.488150456412,0.07492091300000031
590,62391,3743.1323525784437,0.07612051100000033
600,63425,3761.5600516223535,0.07732710300000034
610,64465,3736.4425984030645,0.07858420600000032
620,65506,3736.7715816384807,0.07981786600000029
630,66550,3760.8831677053804,0.08103042000000027
640,67595,3760.8831677053804,0.08222540700000025
650,68637,3760.8831677053804,0.0834202030000003
660,69671,3760.8831677053804,0.08463340900000027
670,70709,3760.8831677053804,0.08584337900000027
680,71752,3767.442706948908,0.0870554250000003
690,72790,3760.8831677053804,0.08831157200000028
700,73833,3736.7715816384807,0.08950517900000021
710,74875,3723.571460537736,0.09070725200000018
720,75928,3723.571460537736,0.09190865300000017
730,76967,3723.571460537736,0.09318115100000013
740,78009,3715.5183947030528,0.09438447700000008
750,79047,3771.3923623373903,0.0955918910000001
760,80085,3737.590825962481,0.0967891970000001
770,81136,3736.939552308783,0.0979975150000002
780,82173,3772.6138769955364,0.09920269000000026
790,83210,3749.9717027392253,0.10042336900000026
800,84250,3755.7830834689835,0.10161231600000031
810,85288,3749.9717027392253,0.10280375500000039
820,86329,3749.9717027392253,0.10400297700000039
830,87367,3752.408231506718,0.10519728500000036
840,88406,3755.7830834689835,0.10640005700000033
850,89448,3749.9717027392253,0.10763474100000037
860,90484,3751.4698610242212,0.10882374200000033
870,91526,3749.858088806605,0.11001640700000026
880,92565,3725.1832327553525,0.11121257400000029
890,93601,3723.571460537736,0.11241891800000037
900,94637,3723.571460537736,0.11365657700000042
910,95670,3749.9717027392253,0.11486280300000051
920,96711,3751.4698610242212,0.1160615190000005
930,97758,3742.438769515659,0.11724865600000056
940,98795,3755.098246903551,0.1184580440000006
