iters,fevals,fitness
0,33017,1899.1060643050146
10,33018,2124.5248623859247
20,33019,2392.2420779452727
30,33020,2232.9129491249537
40,33021,2241.3909556974886
50,33022,2109.8649365381466
60,33023,2058.0678387365438
70,33024,2242.431232257056
80,33025,2379.9126355262983
90,33026,2365.12300845342
100,33027,1964.3457637656863
110,33028,2251.4664850172153
120,33029,2400.3987467375823
130,33030,1836.666156689021
140,33031,1759.3114366355517
150,33032,2239.4141950414096
160,33033,2126.0435237422757
170,33034,2162.42819755089
180,33035,1822.2283265279823
190,33036,1916.238015037174
200,33037,2015.5997388354438
210,33038,2074.020552302033
220,33039,1891.9297476838353
230,33040,2027.492313343583
240,33041,2108.9611466616657
250,33042,2445.827762530014
260,33043,2284.0262775433566
270,33044,2258.950811348264
280,33045,1948.7554372462678
290,33046,2257.9407064616607
300,33047,1985.4582824949214
310,33048,2264.3685762547707
320,33049,2541.790801766144
330,33050,2354.221269769424
340,33051,2405.5742299104927
350,33052,2223.736918109557
360,33053,2475.7285352394683
370,33054,2644.831376275454
380,33055,2421.7463877731643
390,33056,2663.6835708716135
400,33057,2518.3315279342755
410,33058,2591.7099343071322
420,33059,2872.9944381888436
430,33060,2949.8294515230073
440,33061,2986.7609072291093
450,33062,2985.4800471883095
460,33063,3018.439220904269
470,33064,3211.951464388156
480,33065,3334.602881483172
490,33066,3334.602881483172
500,33067,3334.602881483172
510,33068,3379.4845726597196
520,33069,3379.4845726597196
530,33070,3380.8360660038265
540,33071,3380.8360660038265
550,33072,3380.8360660038265
560,33073,3380.8360660038265
570,33074,3380.8360660038265
580,33075,3380.8360660038265
590,33076,3380.8360660038265
600,33077,3380.8360660038265
610,33078,3380.8360660038265
620,33079,3380.8360660038265
630,33080,3380.8360660038265
640,33081,3380.8360660038265
650,33082,3380.8360660038265
660,33083,3380.8360660038265
670,33084,3380.8360660038265
680,33085,3380.8360660038265
690,33086,3380.8360660038265
700,33087,3380.8360660038265
710,33088,3380.8360660038265
720,33089,3380.8360660038265
730,33090,3380.8360660038265
740,33091,3380.8360660038265
750,33092,3380.8360660038265
760,33093,3380.8360660038265
770,33094,3380.8360660038265
780,33095,3380.8360660038265
790,33096,3380.8360660038265
800,33097,3380.8360660038265
810,33098,3380.8360660038265
820,33099,3380.8360660038265
830,33100,3380.8360660038265
840,33101,3380.8360660038265
850,33102,3380.8360660038265
860,33103,3380.8360660038265
870,33104,3380.8360660038265
880,33105,3380.8360660038265
890,33106,3380.8360660038265
900,33107,3380.8360660038265
910,33108,3380.8360660038265
920,33109,3380.8360660038265
930,33110,3380.8360660038265
940,33111,3380.8360660038265
950,33112,3380.8360660038265
960,33113,3380.8360660038265
970,33114,3380.8360660038265
980,33115,3380.8360660038265
990,33116,3380.8360660038265
1000,33117,3380.8360660038265
1010,33118,3380.8360660038265
1020,33119,3380.8360660038265
1030,33120,3380.8360660038265
1040,33121,3380.8360660038265
1050,33122,3380.8360660038265
1060,33123,3380.8360660038265
1070,33124,3380.8360660038265
1080,33125,3380.8360660038265
1090,33126,3380.8360660038265
1100,33127,3380.8360660038265
1110,33128,3380.8360660038265
1120,33129,3380.8360660038265
1130,33130,3380.8360660038265
1140,33131,3380.8360660038265
1150,33132,3380.8360660038265
1160,33133,3380.8360660038265
1170,33134,3380.8360660038265
1180,33135,3380.8360660038265
1190,33136,3380.8360660038265
1200,33137,3380.8360660038265
1210,33138,3380.8360660038265
1220,33139,3380.8360660038265
1230,33140,3380.8360660038265
1240,33141,3380.8360660038265
1250,33142,3380.8360660038265
1260,33143,3380.8360660038265
1270,33144,3380.8360660038265
1280,33145,3380.8360660038265
1290,33146,3380.8360660038265
1300,33147,3380.8360660038265
1310,33148,3380.8360660038265
1320,33149,3380.8360660038265
1330,33150,3380.8360660038265
1340,33151,3380.8360660038265
1350,33152,3380.8360660038265
1360,33153,3380.8360660038265
1370,33154,3380.8360660038265
1380,33155,3380.8360660038265
1390,33156,3380.8360660038265
1400,33157,3380.8360660038265
1410,33158,3380.8360660038265
1420,33159,3380.8360660038265
1430,33160,3380.8360660038265
1440,33161,3380.8360660038265
1450,33162,3380.8360660038265
1460,33163,3380.8360660038265
1470,33164,3380.8360660038265
1480,33165,3380.8360660038265
1490,33166,3380.8360660038265
1500,33167,3380.8360660038265
1510,33168,3380.8360660038265
1520,33169,3380.8360660038265
1530,33170,3380.8360660038265
1540,33171,3380.8360660038265
1550,33172,3380.8360660038265
1560,33173,3380.8360660038265
1570,33174,3380.8360660038265
1580,33175,3380.8360660038265
1590,33176,3380.8360660038265
1600,33177,3380.8360660038265
1610,33178,3380.8360660038265
1620,33179,3380.8360660038265
1630,33180,3380.8360660038265
1640,33181,3380.8360660038265
1650,33182,3380.8360660038265
1660,33183,3380.8360660038265
1670,33184,3380.8360660038265
1680,33185,3380.8360660038265
1690,33186,3380.8360660038265
1700,33187,3380.8360660038265
1710,33188,3380.8360660038265
1720,33189,3380.8360660038265
1730,33190,3380.8360660038265
1740,33191,3380.8360660038265
1750,33192,3380.8360660038265
1760,33193,3380.8360660038265
1770,33194,3380.8360660038265
1780,33195,3380.8360660038265
1790,33196,3380.8360660038265
1800,33197,3380.8360660038265
1810,33198,3380.8360660038265
1820,33199,3380.8360660038265
1830,33200,3380.8360660038265
1840,33201,3380.8360660038265
1850,33202,3380.8360660038265
1860,33203,3380.8360660038265
1870,33204,3380.8360660038265
1880,33205,3380.8360660038265
1890,33206,3380.8360660038265
1900,33207,3380.8360660038265
1910,33208,3380.8360660038265
1920,33209,3380.8360660038265
1930,33210,3380.8360660038265
1940,33211,3380.8360660038265
1950,33212,3380.8360660038265
1960,33213,3380.8360660038265
1970,33214,3380.8360660038265
1980,33215,3380.8360660038265
1990,33216,3380.8360660038265
2000,33217,3380.8360660038265
2010,33218,3380.8360660038265
2020,33219,3380.8360660038265
2030,33220,3380.8360660038265
2040,33221,3380.8360660038265
2050,33222,3380.8360660038265
2060,33223,3380.8360660038265
2070,33224,3380.8360660038265
2080,33225,3380.8360660038265
2090,33226,3380.8360660038265
2100,33227,3380.8360660038265
2110,33228,3380.8360660038265
2120,33229,3380.8360660038265
2130,33230,3380.8360660038265
2140,33231,3380.8360660038265
2150,33232,3380.8360660038265
2160,33233,3380.8360660038265
2170,33234,3380.8360660038265
2180,33235,3380.8360660038265
2190,33236,3380.8360660038265
2200,33237,3380.8360660038265
2210,33238,3380.8360660038265
2220,33239,3380.8360660038265
2230,33240,3380.8360660038265
2240,33241,3380.8360660038265
2250,33242,3380.8360660038265
2260,33243,3380.8360660038265
2270,33244,3380.8360660038265
2280,33245,3380.8360660038265
2290,33246,3380.8360660038265
2300,33247,3380.8360660038265
2310,33248,3380.8360660038265
2320,33249,3380.8360660038265
2330,33250,3380.8360660038265
2340,33251,3380.8360660038265
2350,33252,3380.8360660038265
2360,33253,3380.8360660038265
2370,33254,3380.8360660038265
2380,33255,3380.8360660038265
2390,33256,3380.8360660038265
2400,33257,3380.8360660038265
2410,33258,3380.8360660038265
2420,33259,3380.8360660038265
2430,33260,3380.8360660038265
2440,33261,3380.8360660038265
2450,33262,3380.8360660038265
2460,33263,3380.8360660038265
2470,33264,3380.8360660038265
2480,33265,3380.8360660038265
2490,33266,3380.8360660038265
2500,33267,3380.8360660038265
2510,33268,3380.8360660038265
2520,33269,3380.8360660038265
2530,33270,3380.8360660038265
2540,33271,3380.8360660038265
2550,33272,3380.8360660038265
2560,33273,3380.8360660038265
2570,33274,3380.8360660038265
2580,33275,3380.8360660038265
2590,33276,3380.8360660038265
2600,33277,3380.8360660038265
2610,33278,3380.8360660038265
2620,33279,3380.8360660038265
2630,33280,3380.8360660038265
2640,33281,3380.8360660038265
2650,33282,3380.8360660038265
2660,33283,3380.8360660038265
2670,33284,3380.8360660038265
2680,33285,3380.8360660038265
2690,33286,3380.8360660038265
2700,33287,3380.8360660038265
2710,33288,3380.8360660038265
2720,33289,3380.8360660038265
2730,33290,3380.8360660038265
2740,33291,3380.8360660038265
2750,33292,3380.8360660038265
2760,33293,3380.8360660038265
2770,33294,3380.8360660038265
2780,33295,3380.8360660038265
2790,33296,3380.8360660038265
2800,33297,3380.8360660038265
2810,33298,3380.8360660038265
2820,33299,3380.8360660038265
2830,33300,3380.8360660038265
2840,33301,3380.8360660038265
2850,33302,3380.8360660038265
2860,33303,3380.8360660038265
2870,33304,3380.8360660038265
2880,33305,3380.8360660038265
2890,33306,3380.8360660038265
2900,33307,3380.8360660038265
2910,33308,3380.8360660038265
2920,33309,3380.8360660038265
2930,33310,3380.8360660038265
2940,33311,3380.8360660038265
2950,33312,3380.8360660038265
2960,33313,3380.8360660038265
2970,33314,3380.8360660038265
2980,33315,3380.8360660038265
2990,33316,3380.8360660038265
3000,33317,3380.8360660038265
3010,33318,3380.8360660038265
3020,33319,3380.8360660038265
3030,33320,3380.8360660038265
3040,33321,3380.8360660038265
3050,33322,3380.8360660038265
3060,33323,3380.8360660038265
3070,33324,3380.8360660038265
3080,33325,3380.8360660038265
3090,33326,3380.8360660038265
3100,33327,3380.8360660038265
3110,33328,3380.8360660038265
3120,33329,3380.8360660038265
3130,33330,3380.8360660038265
3140,33331,3380.8360660038265
3150,33332,3380.8360660038265
3160,33333,3380.8360660038265
3170,33334,3380.8360660038265
3180,33335,3380.8360660038265
3190,33336,3380.8360660038265
3200,33337,3380.8360660038265
3210,33338,3380.8360660038265
3220,33339,3380.8360660038265
3230,33340,3380.8360660038265
3240,33341,3380.8360660038265
3250,33342,3380.8360660038265
3260,33343,3380.8360660038265
3270,33344,3380.8360660038265
3280,33345,3380.8360660038265
3290,33346,3380.8360660038265
3300,33347,3380.8360660038265
3310,33348,3380.8360660038265
3320,33349,3380.8360660038265
3330,33350,3380.8360660038265
3340,33351,3380.8360660038265
3350,33352,3380.8360660038265
3360,33353,3380.8360660038265
3370,33354,3380.8360660038265
3380,33355,3380.8360660038265
3390,33356,3380.8360660038265
3400,33357,3380.8360660038265
3410,33358,3380.8360660038265
3420,33359,3380.8360660038265
3430,33360,3380.8360660038265
3440,33361,3380.8360660038265
3450,33362,3380.8360660038265
3460,33363,3380.8360660038265
3470,33364,3380.8360660038265
3480,33365,3380.8360660038265
3490,33366,3380.8360660038265
3500,33367,3380.8360660038265
3510,33368,3380.8360660038265
3520,33369,3380.8360660038265
3530,33370,3380.8360660038265
3540,33371,3380.8360660038265
3550,33372,3380.8360660038265
3560,33373,3380.8360660038265
3570,33374,3380.8360660038265
3580,33375,3380.8360660038265
3590,33376,3380.8360660038265
3600,33377,3380.8360660038265
3610,33378,3380.8360660038265
3620,33379,3380.8360660038265
3630,33380,3380.8360660038265
3640,33381,3380.8360660038265
3650,33382,3380.8360660038265
3660,33383,3380.8360660038265
3670,33384,3380.8360660038265
3680,33385,3380.8360660038265
3690,33386,3380.8360660038265
3700,33387,3380.8360660038265
3710,33388,3380.8360660038265
3720,33389,3380.8360660038265
3730,33390,3380.8360660038265
3740,33391,3380.8360660038265
3750,33392,3380.8360660038265
3760,33393,3380.8360660038265
3770,33394,3380.8360660038265
3780,33395,3380.8360660038265
3790,33396,3380.8360660038265
3800,33397,3380.8360660038265
3810,33398,3380.8360660038265
3820,33399,3380.8360660038265
3830,33400,3380.8360660038265
3840,33401,3380.8360660038265
3850,33402,3380.8360660038265
3860,33403,3380.8360660038265
3870,33404,3380.8360660038265
3880,33405,3380.8360660038265
3890,33406,3380.8360660038265
3900,33407,3380.8360660038265
3910,33408,3380.8360660038265
3920,33409,3380.8360660038265
3930,33410,3380.8360660038265
3940,33411,3380.8360660038265
3950,33412,3380.8360660038265
3960,33413,3380.8360660038265
3970,33414,3380.8360660038265
3980,33415,3380.8360660038265
3990,33416,3380.8360660038265
4000,33417,3380.8360660038265
4010,33418,3380.8360660038265
4020,33419,3380.8360660038265
4030,33420,3380.8360660038265
4040,33421,3380.8360660038265
4050,33422,3380.8360660038265
4060,33423,3380.8360660038265
4070,33424,3380.8360660038265
4080,33425,3380.8360660038265
4090,33426,3380.8360660038265
4100,33427,3380.8360660038265
4110,33428,3380.8360660038265
4120,33429,3380.8360660038265
4130,33430,3380.8360660038265
4140,33431,3380.8360660038265
4150,33432,3380.8360660038265
4160,33433,3380.8360660038265
4170,33434,3380.8360660038265
4180,33435,3380.8360660038265
4190,33436,3380.8360660038265
4200,33437,3380.8360660038265
4210,33438,3380.8360660038265
4220,33439,3380.8360660038265
4230,33440,3380.8360660038265
4240,33441,3380.8360660038265
4250,33442,3380.8360660038265
4260,33443,3380.8360660038265
4270,33444,3380.8360660038265
4280,33445,3380.8360660038265
4290,33446,3380.8360660038265
4300,33447,3380.8360660038265
4310,33448,3380.8360660038265
4320,33449,3380.8360660038265
4330,33450,3380.8360660038265
4340,33451,3380.8360660038265
4350,33452,3380.8360660038265
4360,33453,3380.8360660038265
4370,33454,3380.8360660038265
4380,33455,3380.8360660038265
4390,33456,3380.8360660038265
4400,33457,3380.8360660038265
4410,33458,3380.8360660038265
4420,33459,3380.8360660038265
4430,33460,3380.8360660038265
4440,33461,3380.8360660038265
4450,33462,3380.8360660038265
4460,33463,3380.8360660038265
4470,33464,3380.8360660038265
4480,33465,3380.8360660038265
4490,33466,3380.8360660038265
4500,33467,3380.8360660038265
4510,33468,3380.8360660038265
4520,33469,3380.8360660038265
4530,33470,3380.8360660038265
4540,33471,3380.8360660038265
4550,33472,3380.8360660038265
4560,33473,3380.8360660038265
4570,33474,3380.8360660038265
4580,33475,3380.8360660038265
4590,33476,3380.8360660038265
4600,33477,3380.8360660038265
4610,33478,3380.8360660038265
4620,33479,3380.8360660038265
4630,33480,3380.8360660038265
4640,33481,3380.8360660038265
4650,33482,3380.8360660038265
4660,33483,3380.8360660038265
4670,33484,3380.8360660038265
4680,33485,3380.8360660038265
4690,33486,3380.8360660038265
4700,33487,3380.8360660038265
4710,33488,3380.8360660038265
4720,33489,3380.8360660038265
4730,33490,3380.8360660038265
4740,33491,3380.8360660038265
4750,33492,3380.8360660038265
4760,33493,3380.8360660038265
4770,33494,3380.8360660038265
4780,33495,3380.8360660038265
4790,33496,3380.8360660038265
4800,33497,3380.8360660038265
4810,33498,3380.8360660038265
4820,33499,3380.8360660038265
4830,33500,3380.8360660038265
4840,33501,3380.8360660038265
