iters,fevals,fitness,times
0,7351712,75.0
10,7352751,85.0
20,7353784,78.0
30,7354821,80.0
40,7355861,77.0
50,7356892,79.0
60,7357932,79.0
70,7358975,79.0
80,7360016,79.0
90,7361046,76.0
100,7362087,76.0
110,7363123,77.0
120,7364162,77.0
130,7365197,79.0
140,7366234,79.0
150,7367275,79.0
160,7368324,79.0
170,7369355,81.0
180,7370399,81.0
190,7371445,81.0
200,7372487,81.0
210,7373525,82.0
220,7374555,81.0
230,7375603,81.0
240,7376645,81.0
250,7377692,81.0
260,7378731,81.0
270,7379776,81.0
280,7380817,81.0
290,7381858,81.0
300,7382901,81.0
310,7383940,81.0
320,7384978,81.0
330,7386023,82.0
340,7387069,82.0
350,7388102,82.0
360,7389141,84.0
370,7390179,81.0
380,7391217,81.0
390,7392262,82.0
400,7393306,85.0
410,7394348,85.0
420,7395389,85.0
430,7396440,85.0
440,7397481,85.0
450,7398515,85.0
460,7399553,85.0
470,7400594,85.0
480,7401638,85.0
490,7402672,86.0
500,7403717,85.0
510,7404757,85.0
520,7405797,85.0
530,7406837,85.0
540,7407870,86.0
550,7408912,85.0
560,7409959,85.0
570,7410997,85.0
580,7412043,85.0
590,7413083,85.0
600,7414125,85.0
610,7415166,85.0
620,7416210,85.0
630,7417235,85.0
640,7418272,85.0
650,7419311,85.0
660,7420349,88.0
670,7421383,87.0
680,7422428,85.0
690,7423468,85.0
700,7424504,85.0
710,7425549,85.0
720,7426584,85.0
730,7427622,85.0
740,7428659,85.0
750,7429699,85.0
760,7430732,85.0
770,7431767,85.0
780,7432811,85.0
790,7433848,85.0
800,7434888,85.0
810,7435936,85.0
820,7436981,87.0
830,7438020,87.0
840,7439053,87.0
850,7440093,87.0
860,7441129,87.0
870,7442161,87.0
880,7443199,87.0
890,7444233,87.0
900,7445275,87.0
910,7446304,87.0
920,7447335,87.0
930,7448371,87.0
940,7449415,88.0
950,7450450,88.0
960,7451487,88.0
970,7452517,88.0
980,7453557,88.0
990,7454608,88.0
1000,7455651,88.0
1010,7456685,88.0
1020,7457723,88.0
1030,7458768,88.0
1040,7459811,88.0
1050,7460847,88.0
1060,7461883,88.0
1070,7462931,88.0
1080,7463972,88.0
1090,7465010,88.0
1100,7466050,88.0
1110,7467095,88.0
1120,7468126,88.0
1130,7469172,89.0
1140,7470216,88.0
1150,7471265,88.0
1160,7472307,88.0
1170,7473351,88.0
1180,7474394,88.0
1190,7475432,88.0
1200,7476469,88.0
1210,7477507,88.0
1220,7478548,88.0
1230,7479588,88.0
1240,7480624,88.0
1250,7481660,88.0
1260,7482700,88.0
1270,7483747,88.0
1280,7484784,88.0
1290,7485814,88.0
1300,7486857,88.0
1310,7487895,88.0
1320,7488930,88.0
1330,7489969,88.0
1340,7491010,89.0
1350,7492057,88.0
1360,7493094,88.0
1370,7494124,88.0
1380,7495177,88.0
1390,7496223,88.0
1400,7497258,88.0
1410,7498303,88.0
1420,7499336,89.0
1430,7500373,88.0
1440,7501410,88.0
1450,7502450,89.0
1460,7503489,88.0
1470,7504525,88.0
1480,7505559,89.0
1490,7506600,88.0
1500,7507647,88.0
1510,7508698,89.0
1520,7509733,89.0
1530,7510768,89.0
1540,7511810,88.0
1550,7512847,89.0
1560,7513884,89.0
1570,7514927,89.0
1580,7515970,89.0
1590,7517017,89.0
1600,7518054,89.0
1610,7519107,90.0
1620,7520140,90.0
1630,7521185,90.0
1640,7522224,90.0
1650,7523258,93.0
1660,7524304,90.0
1670,7525340,91.0
1680,7526377,93.0
1690,7527415,93.0
1700,7528459,93.0
1710,7529507,93.0
1720,7530545,93.0
1730,7531595,93.0
1740,7532640,93.0
1750,7533685,93.0
1760,7534725,93.0
1770,7535766,93.0
1780,7536805,93.0
1790,7537848,93.0
1800,7538892,93.0
1810,7539932,93.0
1820,7540973,93.0
1830,7542020,93.0
1840,7543056,93.0
1850,7544093,93.0
1860,7545135,93.0
1870,7546181,93.0
1880,7547223,93.0
1890,7548261,93.0
1900,7549292,93.0
1910,7550335,93.0
1920,7551373,93.0
1930,7552417,94.0
1940,7553455,93.0
1950,7554487,93.0
1960,7555530,94.0
1970,7556561,93.0
1980,7557597,93.0
1990,7558628,93.0
2000,7559659,93.0
2010,7560706,93.0
2020,7561748,93.0
2030,7562789,93.0
2040,7563836,93.0
2050,7564879,93.0
2060,7565909,93.0
2070,7566949,93.0
2080,7567985,93.0
2090,7569027,93.0
2100,7570073,93.0
2110,7571112,94.0
2120,7572143,94.0
2130,7573186,93.0
2140,7574223,93.0
2150,7575268,93.0
2160,7576311,93.0
2170,7577347,93.0
2180,7578388,93.0
2190,7579418,93.0
2200,7580458,93.0
2210,7581496,93.0
2220,7582541,93.0
2230,7583579,93.0
2240,7584622,93.0
2250,7585657,94.0
2260,7586704,94.0
2270,7587748,94.0
2280,7588781,93.0
2290,7589820,93.0
2300,7590867,93.0
2310,7591914,93.0
2320,7592947,93.0
2330,7593984,93.0
2340,7595020,93.0
2350,7596065,93.0
2360,7597105,93.0
2370,7598149,93.0
2380,7599197,93.0
2390,7600231,93.0
2400,7601268,93.0
2410,7602312,93.0
2420,7603354,93.0
2430,7604388,93.0
2440,7605435,94.0
2450,7606479,94.0
2460,7607516,93.0
2470,7608551,93.0
2480,7609585,93.0
2490,7610628,93.0
2500,7611668,93.0
2510,7612707,93.0
2520,7613753,93.0
2530,7614791,93.0
2540,7615829,93.0
2550,7616865,93.0
2560,7617912,93.0
2570,7618951,94.0
2580,7619994,93.0
2590,7621029,93.0
2600,7622059,93.0
