iters,fevals,fitness
0,55021,2301.9800641562674
10,55022,2461.929892264281
20,55023,2510.1073282830953
30,55024,2642.325375833771
40,55025,2660.063223624709
50,55026,2663.205047507367
60,55027,2709.2356847734827
70,55028,2918.589924788248
80,55029,3047.4696078202724
90,55030,3047.4696078202724
100,55031,3047.4696078202724
110,55032,3047.4696078202724
120,55033,3047.4696078202724
130,55034,3047.4696078202724
140,55035,3047.4696078202724
150,55036,3047.4696078202724
160,55037,3047.4696078202724
170,55038,3047.4696078202724
180,55039,3047.4696078202724
190,55040,3047.4696078202724
200,55041,3047.4696078202724
210,55042,3047.4696078202724
220,55043,3079.2251585430918
230,55044,3079.2251585430918
240,55045,3079.2251585430918
250,55046,3079.2251585430918
260,55047,3079.2251585430918
270,55048,3079.2251585430918
280,55049,3079.2251585430918
290,55050,3079.2251585430918
300,55051,3079.2251585430918
310,55052,3079.2251585430918
320,55053,3079.2251585430918
330,55054,3079.2251585430918
340,55055,3079.2251585430918
350,55056,3079.2251585430918
360,55057,3079.2251585430918
370,55058,3079.2251585430918
380,55059,3079.2251585430918
390,55060,3079.2251585430918
400,55061,3079.2251585430918
410,55062,3079.2251585430918
420,55063,3079.2251585430918
430,55064,3079.2251585430918
440,55065,3079.2251585430918
450,55066,3079.2251585430918
460,55067,3079.2251585430918
470,55068,3079.2251585430918
480,55069,3079.2251585430918
490,55070,3079.2251585430918
500,55071,3079.2251585430918
510,55072,3079.2251585430918
520,55073,3079.2251585430918
530,55074,3079.2251585430918
540,55075,3079.2251585430918
550,55076,3079.2251585430918
560,55077,3079.2251585430918
570,55078,3079.2251585430918
580,55079,3079.2251585430918
590,55080,3079.2251585430918
600,55081,3079.2251585430918
610,55082,3079.2251585430918
620,55083,3079.2251585430918
630,55084,3079.2251585430918
640,55085,3079.2251585430918
650,55086,3079.2251585430918
660,55087,3079.2251585430918
670,55088,3079.2251585430918
680,55089,3079.2251585430918
690,55090,3079.2251585430918
700,55091,3079.2251585430918
710,55092,3079.2251585430918
720,55093,3079.2251585430918
730,55094,3079.2251585430918
740,55095,3079.2251585430918
750,55096,3079.2251585430918
760,55097,3079.2251585430918
770,55098,3079.2251585430918
780,55099,3079.2251585430918
790,55100,3079.2251585430918
