iters,fevals,fitness,times
0,10,0.045278761575638614,1.1861000000001898e-05
10,11,0.048659078606151714,1.8282000000008347e-05
20,12,0.04960536582156388,2.3942999999998493e-05
30,13,0.05315162891580548,2.948399999999629e-05
40,14,0.05315162891580548,3.4728999999997234e-05
50,15,0.053247292915044375,4.009600000000335e-05
60,16,0.05564915327096019,5.255900000000757e-05
70,17,0.05564915327096019,5.803100000001393e-05
80,18,0.060454073797194134,6.342200000000742e-05
90,19,0.0611446482617935,6.935400000000758e-05
100,20,0.06222177945870037,7.496800000000858e-05
110,21,0.06256987666819423,8.036400000001331e-05
120,22,0.06447660203687787,8.573800000001575e-05
130,23,0.06447660203687787,9.111800000001502e-05
140,24,0.0647892615484622,9.639400000001352e-05
150,25,0.0647892615484622,0.00010171200000001768
160,26,0.06650554298582548,0.0001071750000000149
170,27,0.06650554298582548,0.00011234400000001421
180,28,0.06854786042945389,0.00011755700000000424
190,29,0.06854786042945389,0.00012272200000000566
200,30,0.0707105881278305,0.00012820400000000676
210,31,0.07220071984568234,0.00013371200000000805
220,32,0.07220071984568234,0.0001389710000000155
230,33,0.07220071984568234,0.00014423000000000907
240,34,0.07220071984568234,0.00015006900000001655
250,35,0.07220071984568234,0.0001553030000000094
260,36,0.07220071984568234,0.00016051900000001174
270,37,0.07399674938443825,0.00016565600000000014
280,38,0.07399674938443825,0.0001708890000000074
290,39,0.07399674938443825,0.00017611200000001992
300,40,0.0759981808650785,0.0001812860000000166
310,41,0.0759981808650785,0.00018704200000001225
320,42,0.0759981808650785,0.00019238500000001713
330,43,0.07634637808178284,0.0001975370000000115
340,44,0.07634637808178284,0.00020260300000000953
350,45,0.07634637808178284,0.00020795400000001019
360,46,0.07641944656687144,0.000213075000000007
370,47,0.07641944656687144,0.00021823299999999823
380,48,0.07719074125900947,0.000223337000000004
390,49,0.07737631076770411,0.0002284669999999961
400,50,0.07737631076770411,0.00023356500000000502
410,51,0.07737631076770411,0.00023931800000000225
420,52,0.0782647748938678,0.0002444010000000052
430,53,0.07866918412373494,0.0002497030000000039
440,54,0.07866918412373494,0.0002552209999999999
450,55,0.07866918412373494,0.00026043300000000436
460,56,0.07866918412373494,0.0002655450000000059
470,57,0.07988063089274507,0.00027072399999999996
480,58,0.07988063089274507,0.0002765799999999985
490,59,0.08043567518703293,0.00028871499999999495
500,60,0.0807805252119662,0.00029464599999999563
510,61,0.0807805252119662,0.00030064599999998776
520,62,0.08105033635510248,0.00030622399999999383
530,63,0.08105033635510248,0.0003113719999999903
540,64,0.08105033635510248,0.00031658199999998193
550,65,0.08285222793231496,0.00032172599999998053
560,66,0.08285222793231496,0.0003269859999999736
570,67,0.08285222793231496,0.00034158999999997497
580,68,0.08285222793231496,0.0003502139999999737
590,69,0.08285222793231496,0.00035554699999996997
600,70,0.08372779074743711,0.0003608959999999717
610,71,0.08372779074743711,0.00036613699999997473
620,72,0.08372779074743711,0.00037147899999998013
630,73,0.08373023847558579,0.0003772369999999886
640,74,0.08373023847558579,0.0003825219999999824
650,75,0.08373023847558579,0.00038854199999999173
660,76,0.08546652799168143,0.000395712999999992
670,77,0.08612114167020714,0.0004012300000000024
680,78,0.08612114167020714,0.0004076989999999975
690,79,0.08612114167020714,0.0004131399999999924
700,80,0.08754260301567478,0.00041846599999999234
710,81,0.08912329921530758,0.00042410199999999565
720,82,0.08912329921530758,0.00042944799999999894
730,83,0.08912329921530758,0.00043510900000000297
740,84,0.08912329921530758,0.00044083400000000106
750,85,0.08912329921530758,0.0004462229999999956
760,86,0.08912329921530758,0.0004514289999999893
770,87,0.08926472024829345,0.000457278999999991
780,88,0.08926472024829345,0.0004634959999999938
790,89,0.08926472024829345,0.00046926999999999386
800,90,0.08926472024829345,0.00047514999999999363
810,91,0.08970875792756969,0.0004811989999999877
820,92,0.08978088771462499,0.00048719799999998037
830,93,0.08978088771462499,0.0004930289999999782
840,94,0.09013049817398708,0.0004984499999999836
850,95,0.09013049817398708,0.0005042989999999858
860,96,0.09013049817398708,0.0005099689999999851
870,97,0.09057059404548566,0.0005151669999999831
880,98,0.09057059404548566,0.0005203639999999815
890,99,0.09057059404548566,0.0005255349999999798
900,100,0.09057059404548566,0.0005308149999999762
910,101,0.09057059404548566,0.0005365419999999732
920,102,0.09057059404548566,0.0005421939999999681
930,103,0.09057059404548566,0.0005473929999999655
940,104,0.09269983495995238,0.0005534339999999638
950,105,0.09269983495995238,0.000558862999999965
960,106,0.09269983495995238,0.0005642069999999694
970,107,0.09283266102098231,0.000569442999999975
980,108,0.09283266102098231,0.0005747789999999836
990,109,0.09570471903577604,0.0005804719999999847
1000,110,0.09570471903577604,0.0005859769999999875
1010,111,0.09570471903577604,0.0005911879999999925
1020,112,0.09570471903577604,0.0005963979999999841
1030,113,0.09570471903577604,0.0006017719999999727
1040,114,0.09570471903577604,0.0006069949999999713
1050,115,0.09570471903577604,0.0006121389999999699
1060,116,0.09720117260254227,0.0006174999999999792
1070,117,0.09720117260254227,0.000622863999999973
1080,118,0.09760590047876914,0.0006281569999999764
1090,119,0.09760590047876914,0.0006383599999999767
1100,120,0.09760590047876914,0.000643820999999975
1110,121,0.09760590047876914,0.0006493009999999771
1120,122,0.09760590047876914,0.0006549129999999792
1130,123,0.09836802296081658,0.0006614379999999725
1140,124,0.09836802296081658,0.0006669219999999726
1150,125,0.09849638824078177,0.0006721929999999737
1160,126,0.09849638824078177,0.0006774529999999807
1170,127,0.09849638824078177,0.0006825129999999818
1180,128,0.09849638824078177,0.0006877159999999771
1190,129,0.09849638824078177,0.0006928049999999769
1200,130,0.09849638824078177,0.0006982579999999794
1210,131,0.09849638824078177,0.0007033959999999811
1220,132,0.09849638824078177,0.0007085379999999808
1230,133,0.09849638824078177,0.0007138479999999753
1240,134,0.09903547656958683,0.000719066999999976
1250,135,0.09903547656958683,0.0007254959999999783
1260,136,0.09903547656958683,0.0007306889999999788
1270,137,0.09903547656958683,0.0007359249999999706
1280,138,0.09903547656958683,0.0007414789999999755
1290,139,0.09903547656958683,0.0007466959999999634
1300,140,0.09903547656958683,0.0007519469999999612
1310,141,0.09903547656958683,0.0007570369999999604
1320,142,0.09903547656958683,0.0007622309999999605
1330,143,0.09914483519091105,0.0007683939999999639
1340,144,0.09914483519091105,0.0007735759999999564
1350,145,0.09914483519091105,0.0007788039999999663
1360,146,0.10031577791627556,0.0007840429999999565
1370,147,0.10031577791627556,0.0007895799999999564
1380,148,0.10062842558496225,0.0007951079999999611
1390,149,0.10062842558496225,0.0008001849999999672
1400,150,0.10063053975806457,0.0008054479999999725
1410,151,0.10063053975806457,0.0008106779999999675
1420,152,0.10081559247363267,0.0008157929999999675
1430,153,0.10081559247363267,0.000821004999999958
1440,154,0.10132434276366352,0.0008272859999999549
1450,155,0.10132434276366352,0.0008324019999999543
1460,156,0.10207735417567808,0.0008377919999999484
1470,157,0.10207735417567808,0.0008431669999999503
1480,158,0.10207735417567808,0.0008482349999999611
1490,159,0.10207735417567808,0.0008533649999999671
1500,160,0.10207735417567808,0.0008586399999999661
1510,161,0.10207735417567808,0.0008646869999999612
1520,162,0.10207735417567808,0.0008705679999999605
1530,163,0.1021003985558989,0.0008757199999999549
1540,164,0.1021003985558989,0.0008808479999999619
1550,165,0.10210994359528533,0.0008866579999999569
1560,166,0.10210994359528533,0.0008921939999999573
1570,167,0.10210994359528533,0.0008974529999999509
1580,168,0.10436714099793627,0.0009029479999999451
1590,169,0.10436714099793627,0.0009081469999999425
1600,170,0.10436714099793627,0.000913275999999949
1610,171,0.10436714099793627,0.0009204939999999523
1620,172,0.10436714099793627,0.0009258819999999612
1630,173,0.10436714099793627,0.0009310979999999497
1640,174,0.10436714099793627,0.0009362909999999502
1650,175,0.10456168755822823,0.0009415649999999498
1660,176,0.10456168755822823,0.0009467919999999463
1670,177,0.10456168755822823,0.0009520419999999585
1680,178,0.10456168755822823,0.0009571929999999673
1690,179,0.10456168755822823,0.0009630319999999609
1700,180,0.10456168755822823,0.0009683319999999607
1710,181,0.10456168755822823,0.0009736139999999699
1720,182,0.10456168755822823,0.00097909799999997
1730,183,0.10456168755822823,0.0009842699999999677
1740,184,0.10456168755822823,0.0009896709999999698
1750,185,0.10456168755822823,0.0009952139999999804
1760,186,0.10456168755822823,0.0010003929999999744
1770,187,0.10456168755822823,0.0010056729999999708
1780,188,0.10456168755822823,0.0010109509999999683
