iters,fevals,fitness,times
0,10,2577.4011978364324,2.1853999999987828e-05
10,11,2805.4930748092806,3.4719999999988094e-05
20,12,3014.006321862737,4.699699999999307e-05
30,13,3122.3549296744777,5.919099999998623e-05
40,14,3264.349566424693,7.12739999999823e-05
50,15,3264.349566424693,8.353499999996794e-05
60,16,3264.349566424693,9.544099999994615e-05
70,17,3264.349566424693,0.00010750299999992552
80,18,3264.349566424693,0.00012004999999992716
90,19,3264.349566424693,0.00013176799999992106
100,20,3264.349566424693,0.0001438669999999087
110,21,3264.349566424693,0.00015563499999990404
120,22,3264.349566424693,0.0001676419999998846
130,23,3264.349566424693,0.00017964799999989345
140,24,3264.349566424693,0.00019158999999990822
150,25,3264.349566424693,0.00020352099999990103
160,26,3264.349566424693,0.00021588999999988534
170,27,3264.349566424693,0.00022794899999989404
180,28,3264.349566424693,0.00023968499999987847
190,29,3264.349566424693,0.00025145899999987065
200,30,3264.349566424693,0.00026324199999988585
210,31,3264.349566424693,0.0002751339999998992
220,32,3264.349566424693,0.0002868119999998864
230,33,3264.349566424693,0.0002991759999999011
240,34,3264.349566424693,0.0003110799999999081
250,35,3264.349566424693,0.00032303399999991655
260,36,3264.349566424693,0.00033570099999991054
270,37,3264.349566424693,0.00034789599999990317
280,38,3264.349566424693,0.00035985699999990794
290,39,3264.349566424693,0.000371873999999911
300,40,3264.349566424693,0.0003842709999999083
310,41,3264.349566424693,0.00039621599999989376
320,42,3264.349566424693,0.00040824399999989103
330,43,3264.349566424693,0.000420091999999872
340,44,3264.349566424693,0.00043194799999987654
350,45,3264.349566424693,0.0004447689999999005
360,46,3264.349566424693,0.0004570989999998776
370,47,3264.349566424693,0.0004692979999998681
380,48,3264.349566424693,0.0004811749999998616
390,49,3264.349566424693,0.0004934239999998813
400,50,3264.349566424693,0.0005058569999998874
410,51,3264.349566424693,0.0005179399999998835
420,52,3264.349566424693,0.0005297079999998788
430,53,3264.349566424693,0.000541882999999882
440,54,3264.349566424693,0.0005613759999998913
450,55,3264.349566424693,0.0005740509999998811
460,56,3264.349566424693,0.000585986999999899
470,57,3264.349566424693,0.0005980639999998982
480,58,3264.349566424693,0.0006098809999998955
490,59,3264.349566424693,0.0006216209999998779
500,60,3264.349566424693,0.0006334129999998883
510,61,3264.349566424693,0.0006457399999998947
520,62,3264.349566424693,0.0006578059999998997
530,63,3264.349566424693,0.0006707829999998971
540,64,3264.349566424693,0.0006825839999999028
550,65,3264.349566424693,0.0006943049999998951
560,66,3264.349566424693,0.0007064459999998884
570,67,3264.349566424693,0.0007188099999999031
580,68,3264.349566424693,0.0007305909999998916
590,69,3264.349566424693,0.0007423599999998864
600,70,3264.349566424693,0.0007543029999998729
610,71,3264.349566424693,0.0007665649999998858
620,72,3264.349566424693,0.0007783139999998911
630,73,3264.349566424693,0.0007907149999998864
640,74,3264.349566424693,0.0008031029999998884
650,75,3264.349566424693,0.0008150399999998781
660,76,3264.349566424693,0.0008275449999998741
670,77,3264.349566424693,0.000840062999999891
680,78,3264.349566424693,0.0008521159999999028
690,79,3264.349566424693,0.0008641299999999075
700,80,3264.349566424693,0.000876490999999896
710,81,3264.349566424693,0.0008887459999999126
720,82,3264.349566424693,0.0009010349999999112
730,83,3264.349566424693,0.0009129969999999155
740,84,3264.349566424693,0.0009250159999999175
750,85,3264.349566424693,0.0009372709999999063
760,86,3264.349566424693,0.0009497909999998944
770,87,3264.349566424693,0.0009616869999999056
780,88,3264.349566424693,0.0009749379999998975
790,89,3264.349566424693,0.0009868219999998873
800,90,3264.349566424693,0.0009992169999998857
810,91,3264.349566424693,0.0010114829999998687
820,92,3264.349566424693,0.0010240659999998791
830,93,3264.349566424693,0.0010363709999998694
840,94,3264.349566424693,0.0010484599999998623
850,95,3264.349566424693,0.001060565999999874
860,96,3264.349566424693,0.0010725309999998767
870,97,3264.349566424693,0.001084445999999878
880,98,3264.349566424693,0.0010969929999998795
890,99,3264.349566424693,0.0011090659999998809
900,100,3264.349566424693,0.0011223339999998916
910,101,3264.349566424693,0.0011348779999998948
920,102,3264.349566424693,0.001147001999999897
930,103,3264.349566424693,0.0011593499999998924
940,104,3264.349566424693,0.0011714199999998953
950,105,3264.349566424693,0.0011832859999998946
960,106,3264.349566424693,0.0011961849999999052
970,107,3264.349566424693,0.0012080999999999065
980,108,3264.349566424693,0.0012215179999999215
990,109,3264.349566424693,0.001234121999999921
1000,110,3264.349566424693,0.0012461629999999113
1010,111,3264.349566424693,0.0012590529999999267
1020,112,3264.349566424693,0.001270854999999932
1030,113,3264.349566424693,0.0012838289999999308
1040,114,3264.349566424693,0.0012958239999999455
1050,115,3264.349566424693,0.001308146999999954
1060,116,3264.349566424693,0.001320523999999934
1070,117,3264.349566424693,0.001332757999999934
1080,118,3264.349566424693,0.0013448789999999378
1090,119,3264.349566424693,0.0013573559999999485
1100,120,3264.349566424693,0.0013692999999999622
1110,121,3264.349566424693,0.0013814359999999581
1120,122,3264.349566424693,0.0013937269999999558
1130,123,3264.349566424693,0.001406187999999975
1140,124,3264.349566424693,0.0014182739999999694
1150,125,3264.349566424693,0.0014305489999999754
1160,126,3264.349566424693,0.0014425849999999685
1170,127,3264.349566424693,0.0014549669999999737
1180,128,3264.349566424693,0.0014668639999999566
1190,129,3264.349566424693,0.0014791089999999785
1200,130,3264.349566424693,0.0014917639999999788
1210,131,3264.349566424693,0.0015041349999999898
1220,132,3264.349566424693,0.001516082000000002
1230,133,3264.349566424693,0.0015283499999999839
1240,134,3264.349566424693,0.0015400039999999837
1250,135,3264.349566424693,0.0015520529999999977
1260,136,3264.349566424693,0.0015639830000000188
1270,137,3264.349566424693,0.0015761100000000194
1280,138,3264.349566424693,0.0015891570000000077
1290,139,3264.349566424693,0.0016012510000000257
1300,140,3264.349566424693,0.0016133410000000459
1310,141,3264.349566424693,0.0016254960000000596
1320,142,3264.349566424693,0.0016378260000000366
1330,143,3264.349566424693,0.0016498750000000229
1340,144,3264.349566424693,0.0016620750000000128
1350,145,3264.349566424693,0.0016747219999999896
1360,146,3264.349566424693,0.001687052999999994
1370,147,3264.349566424693,0.0016990789999999922
1380,148,3264.349566424693,0.0017121250000000088
1390,149,3264.349566424693,0.0017244210000000038
