iters,fevals,fitness,times
0,3151450,77.0
10,3152489,80.0
20,3153524,77.0
30,3154570,77.0
40,3155612,74.0
50,3156648,75.0
60,3157688,74.0
70,3158730,74.0
80,3159762,74.0
90,3160805,75.0
100,3161849,76.0
110,3162883,76.0
120,3163929,74.0
130,3164974,75.0
140,3166024,75.0
150,3167072,75.0
160,3168110,75.0
170,3169143,76.0
180,3170190,76.0
190,3171228,76.0
200,3172266,76.0
210,3173308,76.0
220,3174348,76.0
230,3175394,77.0
240,3176434,76.0
250,3177480,76.0
260,3178518,76.0
270,3179558,76.0
280,3180597,77.0
290,3181639,77.0
300,3182678,76.0
310,3183720,76.0
320,3184764,76.0
330,3185798,78.0
340,3186831,78.0
350,3187866,78.0
360,3188915,78.0
370,3189953,82.0
380,3190993,82.0
390,3192034,82.0
400,3193073,82.0
410,3194115,83.0
420,3195154,83.0
430,3196194,84.0
440,3197232,84.0
450,3198265,84.0
460,3199308,84.0
470,3200355,84.0
480,3201396,83.0
490,3202431,83.0
500,3203477,83.0
510,3204519,83.0
520,3205564,83.0
530,3206602,83.0
540,3207636,83.0
550,3208678,83.0
560,3209710,83.0
570,3210739,83.0
580,3211784,85.0
590,3212828,83.0
600,3213874,83.0
610,3214911,84.0
620,3215945,83.0
630,3216988,83.0
640,3218021,83.0
650,3219059,84.0
660,3220109,83.0
670,3221147,83.0
680,3222189,83.0
690,3223236,85.0
700,3224278,83.0
710,3225323,84.0
720,3226363,84.0
730,3227396,85.0
740,3228430,84.0
750,3229477,84.0
760,3230506,84.0
770,3231552,83.0
780,3232579,83.0
790,3233613,83.0
800,3234653,85.0
810,3235701,85.0
820,3236741,83.0
830,3237784,83.0
840,3238825,84.0
850,3239867,84.0
860,3240902,84.0
870,3241936,84.0
880,3242976,85.0
890,3244015,85.0
900,3245057,83.0
910,3246098,83.0
920,3247144,83.0
930,3248188,84.0
940,3249224,83.0
950,3250259,84.0
960,3251304,83.0
970,3252350,84.0
980,3253388,84.0
990,3254433,84.0
1000,3255472,84.0
1010,3256511,84.0
1020,3257554,84.0
1030,3258590,84.0
1040,3259617,84.0
1050,3260658,84.0
1060,3261706,84.0
1070,3262745,84.0
1080,3263788,84.0
1090,3264824,84.0
1100,3265873,85.0
1110,3266913,85.0
1120,3267944,85.0
1130,3268982,84.0
1140,3270027,85.0
1150,3271064,85.0
1160,3272103,86.0
1170,3273141,85.0
1180,3274187,84.0
1190,3275227,84.0
1200,3276272,84.0
1210,3277313,84.0
1220,3278350,84.0
1230,3279387,84.0
1240,3280422,85.0
1250,3281463,84.0
1260,3282504,85.0
1270,3283542,84.0
1280,3284583,84.0
1290,3285627,84.0
1300,3286670,85.0
1310,3287707,84.0
1320,3288751,85.0
1330,3289788,84.0
1340,3290826,85.0
1350,3291874,85.0
1360,3292908,84.0
1370,3293949,85.0
1380,3294982,85.0
1390,3296023,85.0
1400,3297059,85.0
1410,3298100,85.0
1420,3299142,85.0
1430,3300177,84.0
1440,3301215,85.0
1450,3302260,84.0
1460,3303296,84.0
1470,3304336,84.0
1480,3305386,84.0
1490,3306433,84.0
1500,3307471,85.0
1510,3308515,84.0
1520,3309555,84.0
1530,3310599,84.0
1540,3311643,85.0
1550,3312686,85.0
1560,3313721,85.0
1570,3314759,85.0
1580,3315793,85.0
1590,3316832,85.0
1600,3317871,85.0
1610,3318921,85.0
1620,3319956,85.0
1630,3320992,86.0
1640,3322036,86.0
1650,3323074,85.0
1660,3324122,85.0
1670,3325156,85.0
1680,3326189,85.0
1690,3327233,85.0
1700,3328268,85.0
1710,3329304,86.0
1720,3330340,85.0
1730,3331373,85.0
1740,3332415,85.0
1750,3333466,85.0
1760,3334498,85.0
