iters,fevals,fitness
0,3151778,3001.0980136556695
10,3152820,3126.9953900134406
20,3153855,3275.5375403507282
30,3154889,3285.2260614165098
40,3155932,3431.254921702494
50,3156971,3406.061693900081
60,3158013,3423.4248518776385
70,3159046,3462.6486561049746
80,3160094,3466.3898725378126
90,3161141,3495.984188626367
100,3162176,3507.9327501461153
110,3163212,3469.733053421001
120,3164259,3498.3347826362588
130,3165304,3520.670449321016
140,3166344,3471.792861142885
150,3167385,3488.1841568104787
160,3168431,3556.1492511722076
170,3169480,3487.2882392216875
180,3170516,3494.861922258155
190,3171570,3544.1689076253083
200,3172612,3484.2993458804967
210,3173658,3537.6350901945384
220,3174702,3534.3960246958723
230,3175748,3528.202637483919
240,3176780,3542.3539430439814
250,3177818,3544.6970612465243
260,3178859,3596.502307246111
270,3179907,3567.716108582128
280,3180935,3573.873209550612
290,3181976,3571.3345745243146
300,3183016,3617.6508255295953
310,3184049,3534.8716098096043
320,3185094,3572.470258415546
330,3186139,3571.2037735460053
340,3187182,3569.45866293974
350,3188221,3551.8227541072574
360,3189264,3580.0243610979705
370,3190294,3580.0243610979705
380,3191332,3532.559841150596
390,3192372,3558.525761126698
400,3193407,3555.765160420176
410,3194446,3553.715340073224
420,3195480,3570.808188729329
430,3196527,3529.1936758036522
440,3197563,3553.715340073224
450,3198605,3528.555089490621
460,3199641,3508.294657600667
470,3200680,3538.8861459204127
480,3201716,3528.555089490621
490,3202751,3542.86591151561
500,3203792,3535.827851166069
510,3204836,3555.978994576518
520,3205878,3586.803481358915
530,3206924,3540.77873188638
540,3207964,3557.5673269819777
550,3208998,3666.656342586355
560,3210031,3662.241284324534
570,3211069,3551.955655633134
580,3212106,3598.066843600027
590,3213153,3657.6039577511096
600,3214197,3613.259990062225
610,3215239,3628.1302323182613
620,3216293,3640.64911877238
630,3217331,3571.99129318848
640,3218363,3683.435168404297
650,3219404,3616.2910249174597
660,3220432,3541.3053284562416
670,3221476,3557.5895168816246
680,3222510,3657.6039577511096
690,3223547,3640.511109095005
700,3224590,3591.469162431905
710,3225620,3660.4478599438535
720,3226663,3650.2838627921897
730,3227706,3676.7214642759577
740,3228745,3698.696233173108
750,3229778,3660.4478599438535
760,3230816,3710.5866421633473
770,3231847,3710.171905806393
780,3232883,3738.6168277718507
790,3233923,3711.035688304969
800,3234962,3713.085508651921
810,3236002,3718.4476480178696
820,3237046,3690.060118412697
830,3238082,3713.085508651921
840,3239121,3725.570593220783
850,3240156,3713.1228679341993
860,3241187,3720.423284510694
870,3242227,3713.085508651921
880,3243273,3740.629288836524
890,3244310,3711.925128970117
900,3245356,3701.5070840790404
910,3246403,3679.3150168699954
920,3247449,3705.37931773088
930,3248488,3688.16753244673
940,3249531,3683.6491425013505
950,3250570,3713.974949317069
960,3251611,3711.192922685954
970,3252658,3711.192922685954
980,3253696,3713.8856312852495
990,3254726,3702.4055798550476
1000,3255768,3701.5070840790404
1010,3256802,3700.5039001774403
1020,3257846,3693.6436587770145
1030,3258886,3711.192922685954
1040,3259930,3728.0801786120264
1050,3260967,3706.3175051325143
1060,3262015,3705.346819480897
1070,3263045,3692.386519395276
