iters,fevals,fitness,times
0,11,7.0
10,12,7.0
20,13,7.0
30,14,69.0
40,15,7.0
50,16,7.0
60,17,9.0
70,18,9.0
80,19,8.0
90,20,6.0
100,21,5.0
110,22,7.0
120,23,7.0
130,24,6.0
140,25,6.0
150,26,6.0
160,27,6.0
170,28,7.0
180,29,7.0
190,30,9.0
200,31,9.0
210,32,9.0
220,33,9.0
230,34,9.0
240,35,9.0
250,36,6.0
260,37,5.0
270,38,7.0
280,39,70.0
290,40,70.0
300,41,10.0
310,42,10.0
320,43,8.0
330,44,6.0
340,45,6.0
350,46,5.0
360,47,6.0
370,48,5.0
380,49,6.0
390,50,10.0
400,51,11.0
410,52,11.0
420,53,12.0
430,54,70.0
440,55,70.0
450,56,70.0
460,57,70.0
470,58,72.0
480,59,72.0
490,60,72.0
500,61,72.0
510,62,72.0
520,63,72.0
530,64,72.0
540,65,72.0
550,66,72.0
560,67,72.0
570,68,72.0
580,69,72.0
590,70,72.0
600,71,72.0
610,72,72.0
620,73,72.0
630,74,72.0
640,75,72.0
650,76,72.0
660,77,75.0
670,78,75.0
680,79,75.0
690,80,75.0
700,81,75.0
710,82,75.0
720,83,75.0
730,84,75.0
740,85,75.0
750,86,75.0
760,87,75.0
770,88,75.0
780,89,75.0
790,90,75.0
800,91,75.0
810,92,75.0
820,93,75.0
830,94,75.0
840,95,75.0
850,96,75.0
860,97,75.0
870,98,76.0
880,99,76.0
890,100,76.0
900,101,76.0
910,102,76.0
920,103,76.0
930,104,76.0
940,105,76.0
950,106,76.0
960,107,77.0
970,108,77.0
980,109,77.0
990,110,77.0
1000,111,77.0
1010,112,77.0
1020,113,77.0
1030,114,77.0
1040,115,77.0
1050,116,77.0
1060,117,77.0
1070,118,77.0
1080,119,77.0
1090,120,77.0
1100,121,77.0
1110,122,77.0
1120,123,77.0
1130,124,77.0
1140,125,78.0
1150,126,78.0
1160,127,78.0
1170,128,78.0
1180,129,78.0
1190,130,78.0
1200,131,78.0
1210,132,78.0
1220,133,79.0
1230,134,79.0
1240,135,79.0
1250,136,79.0
1260,137,79.0
1270,138,79.0
1280,139,79.0
1290,140,79.0
1300,141,79.0
1310,142,79.0
