iters,fevals,fitness
0,2000,0.06480827948199679
10,4191,0.06820816908522508
20,6382,0.07672553401809226
30,8573,0.07739054415198376
40,10764,0.08520509524192747
50,12955,0.08294793713885186
60,15146,0.0780560151463659
70,17337,0.08744504717304834
80,19528,0.09322585692477887
90,21719,0.0894455231909995
100,23910,0.09152200623969486
110,26101,0.09348872226797134
120,28292,0.09646750157338145
130,30483,0.09036270007455369
140,32674,0.10033182855962969
150,34865,0.09925931246437486
160,37056,0.10034135167680366
170,39247,0.09321372255019658
180,41438,0.10161050772115317
190,43629,0.09448662388188901
200,45820,0.1023374165907107
210,48011,0.09839673846407981
220,50202,0.10104360943678105
230,52393,0.09637400799556461
240,54584,0.09674660525472949
250,56775,0.09423081793206974
260,58966,0.1034163064711499
270,61157,0.10019419584905428
280,63348,0.10218628557829922
290,65539,0.10383518175091754
300,67730,0.10401711231385584
310,69921,0.1036916539372979
320,72112,0.1032004558703314
330,74303,0.11150161383055812
340,76494,0.10987292269880641
350,78685,0.10569886468288661
360,80876,0.10473815249316068
370,83067,0.10634914010585102
380,85258,0.10483618640466923
390,87449,0.11239165350454561
400,89640,0.1114405803365656
410,91831,0.11239197884822466
420,94022,0.1133968681869826
430,96213,0.11243446505445166
440,98404,0.11254916863242709
450,100595,0.11209486335655669
460,102786,0.10752297002831525
470,104977,0.11610387538854568
480,107168,0.11182585148670673
490,109359,0.1138322341223743
500,111550,0.10923456868271862
510,113741,0.11682444624078103
520,115932,0.11809110452749644
530,118123,0.1123781453082162
540,120314,0.11798707161516571
550,122505,0.11403726840276761
560,124696,0.11486073643921046
570,126887,0.11225488696464501
580,129078,0.11106385421384805
590,131269,0.11969279967127301
600,133460,0.11776346565840765
610,135651,0.11067245036715564
620,137842,0.1180938751411918
630,140033,0.11159780819060798
640,142224,0.11792096728805843
650,144415,0.12010076968759016
660,146606,0.11809271747484626
670,148797,0.1232112333245478
680,150988,0.12055032526045362
690,153179,0.12423228246520472
700,155370,0.12077214549380948
710,157561,0.1225206996335947
720,159752,0.12171392508951204
730,161943,0.12436281841781463
740,164134,0.12135117025342972
750,166325,0.12136578818411185
760,168516,0.12328427165850621
770,170707,0.12534868747530006
780,172898,0.12597517602589436
790,175089,0.12318450855842387
800,177280,0.12161304729250147
810,179471,0.12397893943814468
820,181662,0.12787443039758356
830,183853,0.1251877644968217
840,186044,0.12246153517459493
850,188235,0.1197708741105887
860,190426,0.12647865541818223
870,192617,0.1245002069368084
880,194808,0.12444610336896708
890,196999,0.12064024195511215
900,199190,0.12561134200653892
910,201381,0.12549581047767208
920,203572,0.12198077598184312
930,205763,0.12629085832132877
940,207954,0.11747494514221092
950,210145,0.1235016749138961
960,212336,0.12708575786353918
970,214527,0.12602989446765595
980,216718,0.12444950259779715
990,218909,0.12454836537930607
1000,221100,0.1240136895877104
1010,223291,0.12616240572748977
1020,225482,0.12668230526832547
1030,227673,0.12728343957058963
1040,229864,0.13091647988950852
1050,232055,0.12988014574083442
1060,234246,0.13143254967841803
1070,236437,0.12816711844119996
1080,238628,0.12739554728134872
1090,240819,0.12842735190336774
