iters,fevals,fitness,times
0,55021,6.0
10,55022,6.0
20,55023,8.0
30,55024,8.0
40,55025,8.0
50,55026,8.0
60,55027,10.0
70,55028,10.0
80,55029,10.0
90,55030,10.0
100,55031,10.0
110,55032,10.0
120,55033,10.0
130,55034,10.0
140,55035,10.0
150,55036,10.0
160,55037,10.0
170,55038,10.0
180,55039,10.0
190,55040,10.0
200,55041,10.0
210,55042,10.0
220,55043,10.0
230,55044,10.0
240,55045,10.0
250,55046,10.0
260,55047,10.0
270,55048,10.0
280,55049,10.0
290,55050,10.0
300,55051,10.0
310,55052,10.0
320,55053,10.0
330,55054,10.0
340,55055,11.0
350,55056,11.0
360,55057,11.0
370,55058,11.0
380,55059,11.0
390,55060,11.0
400,55061,16.0
410,55062,16.0
420,55063,16.0
430,55064,17.0
440,55065,17.0
450,55066,17.0
460,55067,17.0
470,55068,17.0
480,55069,17.0
490,55070,17.0
500,55071,17.0
510,55072,17.0
520,55073,17.0
530,55074,17.0
540,55075,17.0
550,55076,17.0
560,55077,17.0
570,55078,18.0
580,55079,18.0
590,55080,18.0
600,55081,18.0
610,55082,18.0
620,55083,18.0
630,55084,18.0
640,55085,18.0
650,55086,19.0
660,55087,19.0
670,55088,21.0
680,55089,21.0
690,55090,21.0
700,55091,21.0
710,55092,21.0
720,55093,21.0
730,55094,21.0
740,55095,21.0
750,55096,21.0
760,55097,21.0
770,55098,24.0
780,55099,24.0
790,55100,24.0
800,55101,24.0
810,55102,24.0
820,55103,24.0
830,55104,24.0
840,55105,24.0
850,55106,24.0
860,55107,24.0
870,55108,24.0
880,55109,26.0
890,55110,26.0
900,55111,29.0
910,55112,29.0
920,55113,29.0
930,55114,29.0
940,55115,29.0
950,55116,29.0
960,55117,29.0
970,55118,29.0
980,55119,29.0
990,55120,29.0
1000,55121,29.0
1010,55122,29.0
1020,55123,31.0
1030,55124,31.0
1040,55125,31.0
1050,55126,31.0
1060,55127,31.0
1070,55128,31.0
1080,55129,31.0
1090,55130,31.0
1100,55131,31.0
1110,55132,31.0
1120,55133,34.0
1130,55134,34.0
1140,55135,34.0
1150,55136,34.0
1160,55137,34.0
1170,55138,34.0
1180,55139,34.0
1190,55140,34.0
1200,55141,39.0
1210,55142,40.0
1220,55143,40.0
1230,55144,40.0
1240,55145,40.0
1250,55146,40.0
1260,55147,40.0
1270,55148,40.0
1280,55149,40.0
1290,55150,40.0
1300,55151,40.0
1310,55152,40.0
1320,55153,40.0
1330,55154,41.0
1340,55155,41.0
1350,55156,44.0
1360,55157,44.0
1370,55158,45.0
1380,55159,45.0
1390,55160,45.0
1400,55161,45.0
1410,55162,45.0
1420,55163,45.0
1430,55164,45.0
1440,55165,45.0
1450,55166,45.0
