iters,fevals,fitness,times
0,2000,0.05351013629015781,0.10820183300006647
10,4191,0.06772280240846096,0.20897703500008902
20,6382,0.06959124763188468,0.3087658450001527
30,8573,0.0693939166299506,0.4073981030002187
40,10764,0.0761483908813829,0.507518000000232
50,12955,0.07845640293995422,0.6052358250002499
60,15146,0.07587167856808966,0.7047456360002116
70,17337,0.07993686458850029,0.8024264770002674
80,19528,0.08032037671243807,0.9002848370001857
90,21719,0.08488125803782953,1.006236392000119
100,23910,0.0816308008385717,1.1039063830000941
110,26101,0.0851778188898403,1.2071976650001943
120,28292,0.09061284566025188,1.3051886760001707
130,30483,0.08487250132892342,1.4103757760001372
140,32674,0.08638808382871165,1.508529635000059
150,34865,0.08676721407108465,1.6081261990000257
160,37056,0.08466986819320861,1.705707281000059
170,39247,0.08333704861984195,1.8069500120001294
180,41438,0.08723988026749283,1.9047814860000472
190,43629,0.09045459110032235,2.0028810969999995
200,45820,0.09065513896155351,2.1027842419999843
210,48011,0.08850967543589608,2.2007808540000724
220,50202,0.09395545087398108,2.2997185370001034
230,52393,0.08793571897752354,2.3975874830001658
240,54584,0.09203275027633177,2.4965276400001812
250,56775,0.0930233269663457,2.5939512480001667
260,58966,0.09508600905676069,2.6972013160001325
270,61157,0.08870049723669289,2.793772396000122
280,63348,0.09212802697518402,2.892144003000112
290,65539,0.08761149290946135,2.9889951210000163
300,67730,0.09477436389108965,3.0854665860000523
310,69921,0.09343800834326853,3.1843824820000464
320,72112,0.09335176089299028,3.2801519650000728
330,74303,0.09568906362682843,3.3785505079999893
340,76494,0.0943839579248064,3.4748503409999785
350,78685,0.0980989788992734,3.5787344509999457
360,80876,0.09890738720031235,3.674891607999939
370,83067,0.09429809250626993,3.7721769489999133
380,85258,0.09883198422478164,3.869209077999926
390,87449,0.09838159761102931,3.9660715429998845
400,89640,0.09246836198982401,4.068724428999872
410,91831,0.10144136943731197,4.165255379999849
420,94022,0.0978867440536546,4.264005678999865
430,96213,0.09518055028097452,4.36013675699985
440,98404,0.0975469474313088,4.463582985999778
450,100595,0.09511689565912948,4.559331536999821
460,102786,0.09736687491578304,4.656989781999869
470,104977,0.10226331658232397,4.753258291999828
480,107168,0.10027463788127726,4.850638491999803
490,109359,0.10096032219184164,4.946393951999767
500,111550,0.10457057753173471,5.042187930999717
510,113741,0.09910042869449863,5.139606202999744
520,115932,0.10016843946699615,5.234950213999809
530,118123,0.09627954162241223,5.332701948999784
540,120314,0.10188718622898593,5.428668021999783
550,122505,0.09943040015865266,5.531485112999803
560,124696,0.10377291320191963,5.627562594999745
570,126887,0.10831474033502567,5.725560308999775
580,129078,0.1071129040844916,5.821277807999763
590,131269,0.10241503344071154,5.924368984999774
600,133460,0.10027379352249662,6.020390203999682
610,135651,0.10558382349080495,6.115611904999696
620,137842,0.10556838307443861,6.212102054999605
630,140033,0.10519145931085284,6.3074965609996525
640,142224,0.10802333433001098,6.405325611999615
650,144415,0.10644614583552743,6.5052565459996
660,146606,0.10307136847923529,6.602739439999596
670,148797,0.11116596742416501,6.698632735999581
680,150988,0.10986789138895177,6.796330823999483
690,153179,0.10565106183484935,6.892858551999552
700,155370,0.10696205919533805,6.990327897999464
710,157561,0.10972925590831034,7.08709706099944
720,159752,0.11089396561772061,7.184059807999461
730,161943,0.11108988174725376,7.281718396999395
740,164134,0.11026752541325396,7.378716620999398
750,166325,0.10697846428156306,7.482879468999386
760,168516,0.10759404224581294,7.579590708999376
770,170707,0.11451225543683816,7.67717274199947
780,172898,0.10910822482743811,7.774531160999459
790,175089,0.10495290444859619,7.871715738999455
800,177280,0.10475464735552595,7.967815182999402
810,179471,0.11381272284108684,8.062976161999359
820,181662,0.10882381031864743,8.164123320999352
830,183853,0.11060472335707597,8.259490148999362
840,186044,0.11402960943361234,8.3584637139993
850,188235,0.1067309740577177,8.454549306999297
860,190426,0.11395461259076109,8.551890229999344
870,192617,0.10958590108376087,8.647737875999383
880,194808,0.11122440032933209,8.744814463999433
890,196999,0.11265715794404711,8.84095956399949
900,199190,0.11592006612010727,8.938278940999453
