iters,fevals,fitness,times
0,2203201,88.0
10,2205392,88.0
20,2207583,90.0
30,2209774,89.0
40,2211965,88.0
50,2214156,90.0
60,2216347,88.0
70,2218538,88.0
80,2220729,90.0
90,2222920,89.0
100,2225111,89.0
110,2227302,89.0
120,2229493,89.0
130,2231684,90.0
140,2233875,91.0
150,2236066,92.0
160,2238257,91.0
170,2240448,91.0
180,2242639,91.0
190,2244830,91.0
200,2247021,91.0
210,2249212,91.0
220,2251403,92.0
230,2253594,92.0
240,2255785,92.0
250,2257976,91.0
260,2260167,91.0
270,2262358,91.0
280,2264549,93.0
290,2266740,93.0
300,2268931,92.0
310,2271122,93.0
320,2273313,93.0
330,2275504,93.0
340,2277695,94.0
350,2279886,93.0
360,2282077,93.0
370,2284268,94.0
380,2286459,93.0
390,2288650,93.0
400,2290841,93.0
410,2293032,93.0
420,2295223,93.0
430,2297414,93.0
440,2299605,93.0
450,2301796,93.0
460,2303987,93.0
470,2306178,93.0
480,2308369,93.0
490,2310560,93.0
500,2312751,93.0
510,2314942,93.0
520,2317133,93.0
530,2319324,93.0
540,2321515,93.0
550,2323706,93.0
560,2325897,93.0
570,2328088,93.0
580,2330279,93.0
590,2332470,93.0
600,2334661,93.0
610,2336852,93.0
620,2339043,93.0
630,2341234,93.0
640,2343425,93.0
650,2345616,93.0
660,2347807,93.0
670,2349998,93.0
680,2352189,93.0
690,2354380,93.0
700,2356571,93.0
710,2358762,93.0
720,2360953,93.0
730,2363144,93.0
740,2365335,93.0
750,2367526,94.0
760,2369717,93.0
770,2371908,93.0
780,2374099,93.0
790,2376290,93.0
800,2378481,93.0
810,2380672,94.0
820,2382863,93.0
830,2385054,93.0
840,2387245,93.0
850,2389436,93.0
860,2391627,93.0
870,2393818,93.0
880,2396009,93.0
890,2398200,93.0
900,2400391,93.0
910,2402582,93.0
920,2404773,93.0
930,2406964,93.0
940,2409155,93.0
950,2411346,93.0
960,2413537,93.0
970,2415728,93.0
980,2417919,93.0
990,2420110,93.0
1000,2422301,93.0
1010,2424492,94.0
1020,2426683,93.0
1030,2428874,93.0
1040,2431065,94.0
1050,2433256,93.0
1060,2435447,93.0
1070,2437638,93.0
1080,2439829,93.0
1090,2442020,93.0
1100,2444211,93.0
1110,2446402,93.0
1120,2448593,93.0
1130,2450784,93.0
1140,2452975,93.0
1150,2455166,93.0
1160,2457357,93.0
1170,2459548,93.0
1180,2461739,93.0
1190,2463930,93.0
1200,2466121,93.0
1210,2468312,94.0
1220,2470503,93.0
1230,2472694,94.0
1240,2474885,93.0
1250,2477076,93.0
1260,2479267,93.0
1270,2481458,93.0
1280,2483649,93.0
1290,2485840,93.0
1300,2488031,93.0
1310,2490222,93.0
1320,2492413,93.0
1330,2494604,93.0
1340,2496795,93.0
1350,2498986,94.0
1360,2501177,94.0
1370,2503368,94.0
1380,2505559,95.0
1390,2507750,95.0
1400,2509941,96.0
1410,2512132,96.0
1420,2514323,96.0
1430,2516514,96.0
1440,2518705,95.0
1450,2520896,96.0
1460,2523087,95.0
1470,2525278,95.0
1480,2527469,95.0
1490,2529660,95.0
1500,2531851,95.0
1510,2534042,95.0
1520,2536233,95.0
1530,2538424,96.0
1540,2540615,96.0
1550,2542806,97.0
1560,2544997,96.0
1570,2547188,96.0
1580,2549379,96.0
1590,2551570,96.0
1600,2553761,96.0
1610,2555952,96.0
1620,2558143,96.0
1630,2560334,96.0
1640,2562525,96.0
1650,2564716,96.0
1660,2566907,96.0
1670,2569098,96.0
1680,2571289,96.0
1690,2573480,96.0
1700,2575671,96.0
1710,2577862,96.0
1720,2580053,96.0
1730,2582244,97.0
1740,2584435,96.0
1750,2586626,96.0
1760,2588817,96.0
1770,2591008,96.0
1780,2593199,96.0
1790,2595390,97.0
1800,2597581,96.0
1810,2599772,96.0
1820,2601963,96.0
1830,2604154,96.0
1840,2606345,96.0
1850,2608536,96.0
1860,2610727,96.0
1870,2612918,96.0
1880,2615109,97.0
1890,2617300,96.0
1900,2619491,98.0
1910,2621682,98.0
1920,2623873,98.0
1930,2626064,98.0
1940,2628255,98.0
1950,2630446,99.0
1960,2632637,98.0
1970,2634828,98.0
1980,2637019,98.0
1990,2639210,98.0
2000,2641401,98.0
2010,2643592,98.0
2020,2645783,98.0
2030,2647974,98.0
2040,2650165,100.0
2050,2652356,100.0
2060,2654547,100.0
2070,2656738,100.0
2080,2658929,100.0
2090,2661120,100.0
2100,2663311,100.0
2110,2665502,100.0
2120,2667693,100.0
2130,2669884,100.0
2140,2672075,100.0
2150,2674266,100.0
2160,2676457,100.0
2170,2678648,100.0
2180,2680839,100.0
2190,2683030,100.0
2200,2685221,100.0
2210,2687412,100.0
2220,2689603,100.0
2230,2691794,101.0
2240,2693985,101.0
2250,2696176,101.0
2260,2698367,100.0
2270,2700558,100.0
2280,2702749,100.0
2290,2704940,100.0
2300,2707131,100.0
2310,2709322,100.0
2320,2711513,100.0
2330,2713704,100.0
2340,2715895,100.0
2350,2718086,100.0
2360,2720277,100.0
2370,2722468,100.0
2380,2724659,100.0
2390,2726850,100.0
2400,2729041,100.0
2410,2731232,100.0
2420,2733423,100.0
2430,2735614,100.0
2440,2737805,100.0
2450,2739996,100.0
2460,2742187,100.0
2470,2744378,100.0
2480,2746569,100.0
2490,2748760,100.0
2500,2750951,100.0
2510,2753142,100.0
2520,2755333,100.0
2530,2757524,100.0
2540,2759715,100.0
2550,2761906,100.0
2560,2764097,100.0
2570,2766288,100.0
2580,2768479,100.0
2590,2770670,100.0
2600,2772861,100.0
2610,2775052,101.0
2620,2777243,101.0
2630,2779434,101.0
2640,2781625,101.0
2650,2783816,101.0
2660,2786007,101.0
2670,2788198,101.0
2680,2790389,101.0
2690,2792580,101.0
2700,2794771,101.0
2710,2796962,101.0
2720,2799153,101.0
2730,2801344,101.0
2740,2803535,101.0
2750,2805726,101.0
2760,2807917,101.0
2770,2810108,101.0
2780,2812299,101.0
2790,2814490,101.0
2800,2816681,102.0
2810,2818872,102.0
2820,2821063,102.0
2830,2823254,101.0
2840,2825445,101.0
2850,2827636,102.0
2860,2829827,101.0
2870,2832018,101.0
2880,2834209,101.0
2890,2836400,101.0
2900,2838591,101.0
2910,2840782,102.0
2920,2842973,101.0
2930,2845164,101.0
2940,2847355,101.0
2950,2849546,101.0
2960,2851737,101.0
2970,2853928,101.0
2980,2856119,101.0
2990,2858310,101.0
3000,2860501,101.0
3010,2862692,103.0
3020,2864883,103.0
3030,2867074,103.0
3040,2869265,103.0
3050,2871456,103.0
3060,2873647,104.0
3070,2875838,103.0
3080,2878029,103.0
3090,2880220,103.0
3100,2882411,103.0
3110,2884602,103.0
3120,2886793,103.0
3130,2888984,103.0
3140,2891175,103.0
3150,2893366,103.0
3160,2895557,103.0
3170,2897748,103.0
3180,2899939,103.0
3190,2902130,103.0
3200,2904321,103.0
3210,2906512,103.0
3220,2908703,103.0
3230,2910894,103.0
3240,2913085,103.0
3250,2915276,103.0
3260,2917467,103.0
3270,2919658,103.0
3280,2921849,103.0
3290,2924040,103.0
3300,2926231,103.0
3310,2928422,103.0
3320,2930613,103.0
3330,2932804,103.0
3340,2934995,103.0
3350,2937186,103.0
3360,2939377,103.0
3370,2941568,103.0
3380,2943759,103.0
3390,2945950,103.0
3400,2948141,103.0
3410,2950332,103.0
3420,2952523,103.0
3430,2954714,103.0
3440,2956905,103.0
3450,2959096,104.0
3460,2961287,103.0
3470,2963478,103.0
3480,2965669,103.0
3490,2967860,103.0
3500,2970051,103.0
3510,2972242,103.0
3520,2974433,103.0
3530,2976624,103.0
3540,2978815,103.0
3550,2981006,103.0
3560,2983197,103.0
3570,2985388,103.0
3580,2987579,103.0
3590,2989770,103.0
3600,2991961,103.0
3610,2994152,103.0
3620,2996343,103.0
3630,2998534,103.0
3640,3000725,103.0
3650,3002916,103.0
3660,3005107,103.0
3670,3007298,103.0
3680,3009489,103.0
3690,3011680,103.0
3700,3013871,103.0
3710,3016062,103.0
3720,3018253,103.0
3730,3020444,103.0
3740,3022635,103.0
3750,3024826,103.0
3760,3027017,103.0
3770,3029208,103.0
3780,3031399,104.0
3790,3033590,103.0
3800,3035781,103.0
3810,3037972,103.0
3820,3040163,103.0
3830,3042354,103.0
3840,3044545,103.0
3850,3046736,103.0
3860,3048927,103.0
3870,3051118,103.0
3880,3053309,103.0
3890,3055500,103.0
3900,3057691,103.0
3910,3059882,103.0
3920,3062073,103.0
3930,3064264,103.0
3940,3066455,103.0
3950,3068646,103.0
3960,3070837,103.0
3970,3073028,104.0
3980,3075219,103.0
3990,3077410,103.0
4000,3079601,103.0
4010,3081792,103.0
4020,3083983,103.0
4030,3086174,103.0
4040,3088365,103.0
4050,3090556,103.0
4060,3092747,103.0
4070,3094938,103.0
4080,3097129,103.0
4090,3099320,103.0
4100,3101511,103.0
4110,3103702,103.0
4120,3105893,103.0
4130,3108084,103.0
4140,3110275,103.0
4150,3112466,103.0
4160,3114657,103.0
4170,3116848,103.0
4180,3119039,103.0
4190,3121230,103.0
4200,3123421,103.0
4210,3125612,103.0
4220,3127803,103.0
4230,3129994,103.0
4240,3132185,103.0
4250,3134376,103.0
4260,3136567,103.0
4270,3138758,103.0
4280,3140949,103.0
4290,3143140,103.0
4300,3145331,103.0
4310,3147522,103.0
4320,3149713,103.0
4330,3151904,103.0
4340,3154095,103.0
4350,3156286,103.0
4360,3158477,103.0
4370,3160668,103.0
4380,3162859,103.0
4390,3165050,103.0
4400,3167241,103.0
4410,3169432,103.0
4420,3171623,103.0
4430,3173814,103.0
4440,3176005,104.0
4450,3178196,103.0
4460,3180387,103.0
4470,3182578,103.0
4480,3184769,103.0
4490,3186960,103.0
4500,3189151,104.0
4510,3191342,105.0
4520,3193533,106.0
4530,3195724,106.0
4540,3197915,106.0
4550,3200106,106.0
4560,3202297,106.0
4570,3204488,106.0
4580,3206679,106.0
4590,3208870,107.0
4600,3211061,107.0
4610,3213252,107.0
4620,3215443,107.0
4630,3217634,110.0
4640,3219825,111.0
4650,3222016,111.0
4660,3224207,111.0
4670,3226398,111.0
4680,3228589,111.0
4690,3230780,111.0
4700,3232971,111.0
4710,3235162,111.0
4720,3237353,111.0
4730,3239544,111.0
4740,3241735,111.0
4750,3243926,111.0
4760,3246117,111.0
4770,3248308,111.0
4780,3250499,111.0
4790,3252690,111.0
4800,3254881,111.0
4810,3257072,111.0
4820,3259263,111.0
4830,3261454,111.0
4840,3263645,111.0
4850,3265836,111.0
4860,3268027,111.0
4870,3270218,111.0
4880,3272409,111.0
4890,3274600,111.0
4900,3276791,111.0
4910,3278982,112.0
4920,3281173,111.0
4930,3283364,112.0
4940,3285555,112.0
4950,3287746,112.0
4960,3289937,112.0
4970,3292128,113.0
4980,3294319,113.0
4990,3296510,113.0
5000,3298701,113.0
5010,3300892,113.0
5020,3303083,113.0
5030,3305274,113.0
5040,3307465,113.0
5050,3309656,113.0
5060,3311847,113.0
5070,3314038,113.0
5080,3316229,113.0
5090,3318420,113.0
5100,3320611,113.0
5110,3322802,113.0
5120,3324993,113.0
5130,3327184,113.0
5140,3329375,113.0
5150,3331566,113.0
5160,3333757,113.0
5170,3335948,113.0
5180,3338139,113.0
5190,3340330,113.0
5200,3342521,113.0
5210,3344712,113.0
5220,3346903,113.0
5230,3349094,113.0
5240,3351285,113.0
5250,3353476,113.0
5260,3355667,113.0
5270,3357858,113.0
5280,3360049,113.0
5290,3362240,113.0
5300,3364431,113.0
5310,3366622,113.0
5320,3368813,113.0
5330,3371004,113.0
5340,3373195,113.0
5350,3375386,113.0
5360,3377577,113.0
5370,3379768,113.0
5380,3381959,113.0
5390,3384150,113.0
5400,3386341,113.0
5410,3388532,113.0
5420,3390723,113.0
5430,3392914,113.0
5440,3395105,113.0
5450,3397296,113.0
5460,3399487,113.0
5470,3401678,113.0
5480,3403869,113.0
5490,3406060,113.0
5500,3408251,113.0
5510,3410442,113.0
5520,3412633,113.0
5530,3414824,113.0
5540,3417015,113.0
5550,3419206,113.0
5560,3421397,113.0
5570,3423588,113.0
5580,3425779,113.0
5590,3427970,113.0
5600,3430161,113.0
5610,3432352,113.0
5620,3434543,113.0
5630,3436734,113.0
5640,3438925,113.0
5650,3441116,113.0
5660,3443307,113.0
5670,3445498,113.0
5680,3447689,113.0
5690,3449880,113.0
5700,3452071,113.0
5710,3454262,113.0
5720,3456453,113.0
5730,3458644,113.0
5740,3460835,113.0
5750,3463026,113.0
5760,3465217,113.0
5770,3467408,113.0
5780,3469599,113.0
5790,3471790,113.0
5800,3473981,113.0
5810,3476172,113.0
5820,3478363,113.0
5830,3480554,113.0
5840,3482745,113.0
5850,3484936,113.0
5860,3487127,113.0
5870,3489318,113.0
5880,3491509,113.0
5890,3493700,113.0
5900,3495891,113.0
5910,3498082,113.0
5920,3500273,113.0
5930,3502464,113.0
5940,3504655,113.0
5950,3506846,113.0
5960,3509037,113.0
5970,3511228,113.0
5980,3513419,113.0
5990,3515610,113.0
6000,3517801,113.0
6010,3519992,113.0
6020,3522183,113.0
6030,3524374,113.0
6040,3526565,113.0
6050,3528756,113.0
6060,3530947,113.0
6070,3533138,113.0
