iters,fevals,fitness
0,15410407,3961.194111844967
10,15412598,3961.194111844967
20,15414789,3961.194111844967
30,15416980,3989.5326501496215
40,15419171,3961.194111844967
50,15421362,3961.194111844967
60,15423553,3961.194111844967
70,15425744,3961.194111844967
80,15427935,3961.194111844967
90,15430126,3961.194111844967
100,15432317,3961.194111844967
110,15434508,3961.194111844967
120,15436699,3969.7723834181047
130,15438890,3969.7723834181047
140,15441081,3974.4054232050607
150,15443272,3969.7723834181047
160,15445463,3969.7723834181047
170,15447654,3978.407111384761
180,15449845,3978.407111384761
190,15452036,3978.407111384761
200,15454227,3978.407111384761
210,15456418,3978.407111384761
220,15458609,3978.407111384761
230,15460800,3978.407111384761
240,15462991,3978.407111384761
250,15465182,3978.407111384761
260,15467373,3978.407111384761
270,15469564,3988.2260728007236
280,15471755,3978.407111384761
290,15473946,3978.407111384761
300,15476137,3978.407111384761
310,15478328,3978.407111384761
320,15480519,3978.407111384761
330,15482710,3978.407111384761
340,15484901,3978.407111384761
350,15487092,3978.407111384761
360,15489283,3994.8863189451404
370,15491474,3978.407111384761
380,15493665,3978.407111384761
390,15495856,3978.407111384761
400,15498047,3978.407111384761
410,15500238,3978.407111384761
420,15502429,3978.407111384761
430,15504620,3978.407111384761
440,15506811,3978.407111384761
450,15509002,3978.407111384761
460,15511193,3978.407111384761
470,15513384,3978.407111384761
480,15515575,3978.407111384761
490,15517766,3978.407111384761
500,15519957,3978.407111384761
510,15522148,3978.407111384761
520,15524339,3978.407111384761
530,15526530,3978.407111384761
540,15528721,3978.407111384761
550,15530912,3978.407111384761
560,15533103,3978.407111384761
570,15535294,3996.4081135771826
580,15537485,3978.407111384761
590,15539676,3978.407111384761
600,15541867,4001.169854157523
610,15544058,3978.407111384761
620,15546249,3978.407111384761
630,15548440,3978.407111384761
640,15550631,4003.7721249158726
650,15552822,3997.673554262566
660,15555013,3997.673554262566
670,15557204,3997.673554262566
680,15559395,3997.673554262566
690,15561586,3997.673554262566
700,15563777,3998.8942621414153
710,15565968,3997.673554262566
720,15568159,3997.673554262566
730,15570350,4000.609334533309
740,15572541,4000.609334533309
750,15574732,4000.609334533309
760,15576923,4000.609334533309
770,15579114,4000.609334533309
780,15581305,4033.2129193259357
790,15583496,4033.2129193259357
800,15585687,4033.2129193259357
810,15587878,4033.2129193259357
820,15590069,4033.2129193259357
830,15592260,4033.2129193259357
840,15594451,4033.2129193259357
850,15596642,4033.2129193259357
860,15598833,4033.2129193259357
870,15601024,4048.114558334482
880,15603215,4033.2129193259357
890,15605406,4033.2129193259357
900,15607597,4053.847670685961
910,15609788,4033.2129193259357
920,15611979,4033.2129193259357
930,15614170,4033.2129193259357
940,15616361,4033.2129193259357
950,15618552,4033.2129193259357
960,15620743,4038.688390865266
970,15622934,4038.688390865266
980,15625125,4038.688390865266
990,15627316,4038.688390865266
1000,15629507,4046.9803427119846
1010,15631698,4038.688390865266
1020,15633889,4038.688390865266
1030,15636080,4038.688390865266
1040,15638271,4038.688390865266
1050,15640462,4038.688390865266
1060,15642653,4038.688390865266
1070,15644844,4038.688390865266
1080,15647035,4038.688390865266
1090,15649226,4038.688390865266
1100,15651417,4038.688390865266
1110,15653608,4044.1956628767343
1120,15655799,4038.688390865266
1130,15657990,4038.688390865266
1140,15660181,4038.688390865266
1150,15662372,4038.688390865266
1160,15664563,4038.688390865266
1170,15666754,4038.688390865266
1180,15668945,4038.688390865266
1190,15671136,4038.688390865266
1200,15673327,4038.688390865266
1210,15675518,4038.688390865266
1220,15677709,4038.688390865266
1230,15679900,4038.688390865266
1240,15682091,4038.688390865266
1250,15684282,4038.688390865266
1260,15686473,4038.688390865266
1270,15688664,4038.688390865266
1280,15690855,4038.688390865266
1290,15693046,4038.688390865266
1300,15695237,4038.688390865266
1310,15697428,4038.688390865266
1320,15699619,4038.688390865266
1330,15701810,4038.688390865266
1340,15704001,4038.688390865266
1350,15706192,4038.688390865266
1360,15708383,4038.688390865266
1370,15710574,4038.688390865266
1380,15712765,4038.688390865266
1390,15714956,4038.688390865266
1400,15717147,4038.688390865266
1410,15719338,4038.688390865266
1420,15721529,4038.688390865266
1430,15723720,4038.688390865266
1440,15725911,4038.688390865266
1450,15728102,4038.688390865266
1460,15730293,4038.688390865266
1470,15732484,4038.688390865266
1480,15734675,4038.688390865266
1490,15736866,4038.688390865266
1500,15739057,4038.688390865266
1510,15741248,4038.688390865266
1520,15743439,4038.688390865266
1530,15745630,4038.688390865266
1540,15747821,4038.688390865266
1550,15750012,4038.688390865266
1560,15752203,4038.688390865266
1570,15754394,4038.688390865266
1580,15756585,4038.688390865266
1590,15758776,4038.688390865266
1600,15760967,4038.688390865266
1610,15763158,4038.688390865266
1620,15765349,4038.688390865266
1630,15767540,4038.688390865266
1640,15769731,4038.688390865266
1650,15771922,4038.688390865266
1660,15774113,4038.688390865266
1670,15776304,4038.688390865266
1680,15778495,4038.688390865266
1690,15780686,4038.688390865266
1700,15782877,4038.688390865266
1710,15785068,4038.688390865266
1720,15787259,4049.8049454058587
1730,15789450,4038.688390865266
1740,15791641,4038.688390865266
1750,15793832,4038.688390865266
1760,15796023,4038.688390865266
1770,15798214,4038.688390865266
1780,15800405,4038.688390865266
1790,15802596,4038.688390865266
1800,15804787,4038.688390865266
1810,15806978,4038.688390865266
1820,15809169,4038.688390865266
1830,15811360,4038.688390865266
1840,15813551,4038.688390865266
1850,15815742,4038.688390865266
1860,15817933,4038.688390865266
1870,15820124,4038.688390865266
1880,15822315,4038.688390865266
1890,15824506,4049.8049454058587
1900,15826697,4049.8049454058587
1910,15828888,4049.8049454058587
1920,15831079,4050.415299345283
1930,15833270,4049.8049454058587
1940,15835461,4050.415299345283
1950,15837652,4049.8049454058587
1960,15839843,4049.8049454058587
1970,15842034,4050.415299345283
1980,15844225,4050.415299345283
1990,15846416,4049.8049454058587
2000,15848607,4049.8049454058587
2010,15850798,4049.8049454058587
2020,15852989,4049.8049454058587
2030,15855180,4075.100414836446
2040,15857371,4049.8049454058587
2050,15859562,4049.8049454058587
2060,15861753,4049.8049454058587
2070,15863944,4049.8049454058587
2080,15866135,4049.8049454058587
2090,15868326,4049.8049454058587
2100,15870517,4049.8049454058587
2110,15872708,4049.8049454058587
2120,15874899,4049.8049454058587
2130,15877090,4049.8049454058587
2140,15879281,4049.8049454058587
2150,15881472,4049.8049454058587
2160,15883663,4049.8049454058587
2170,15885854,4049.8049454058587
2180,15888045,4049.8049454058587
2190,15890236,4061.7549131244027
2200,15892427,4049.8049454058587
2210,15894618,4049.8049454058587
2220,15896809,4049.8049454058587
2230,15899000,4049.8049454058587
2240,15901191,4050.415299345283
