iters,fevals,fitness
0,4689080,0.09663246298279378
10,4690595,0.12607538578385383
20,4692107,0.12332891319302207
30,4693630,0.13435873762391068
40,4695141,0.16343335209638535
50,4696658,0.1660842649214027
60,4698177,0.16344249037446576
70,4699697,0.16047778916505714
80,4701213,0.1602890117079723
90,4702725,0.16028901170797233
100,4704245,0.1602890117079723
110,4705746,0.16156647647293515
120,4707257,0.14317115476230938
130,4708776,0.151849353260756
140,4710291,0.14999219852059337
150,4711803,0.14623026823588295
160,4713313,0.14969154709248958
170,4714826,0.15449847037509284
180,4716345,0.1512324986865364
190,4717859,0.14899519258455535
200,4719376,0.15158330000204787
210,4720892,0.15578607504530084
220,4722405,0.15147048035138175
230,4723921,0.15451319797703786
240,4725436,0.16145054266943734
250,4726943,0.14969360075248783
260,4728461,0.15270419446348368
270,4729980,0.15158330000204792
280,4731496,0.1518269104239897
290,4733009,0.15116913666298354
300,4734526,0.15307766073540566
310,4736039,0.14326982119654308
320,4737556,0.14375720071594958
330,4739078,0.1497678733704202
340,4740597,0.1494853986290401
350,4742122,0.1442199132272157
360,4743639,0.1493628129935164
370,4745150,0.15234973827355733
380,4746672,0.1467831016844158
390,4748183,0.15222990635175923
400,4749700,0.14719348393681694
410,4751224,0.15513566683449012
420,4752735,0.15030025746417527
430,4754253,0.1437568057160685
440,4755768,0.14644999893656205
450,4757289,0.1479062253492843
460,4758802,0.14648714575946453
470,4760317,0.1431533495591864
480,4761835,0.14524965520001432
490,4763346,0.15245473496291165
500,4764863,0.15058551317765742
510,4766381,0.15358510589367538
520,4767893,0.1470708607328352
530,4769408,0.1484071767148371
540,4770922,0.14955836080376028
550,4772439,0.1500996113316554
560,4773949,0.15319706521806395
570,4775459,0.1518397747097812
580,4776982,0.1505784753620125
590,4778494,0.15502762439998952
600,4780009,0.15397789399502865
610,4781521,0.15397789399502865
620,4783041,0.1511696852044096
630,4784558,0.15023018126593599
640,4786075,0.14934175891629908
650,4787585,0.14920562080253755
660,4789098,0.1521769948604129
670,4790614,0.1485146851738125
680,4792128,0.1442538561629463
690,4793637,0.14955836080376028
700,4795154,0.15046835224621607
710,4796665,0.1506248562879159
720,4798183,0.14623467423082143
730,4799696,0.15012422514688237
740,4801212,0.14872579834369543
750,4802729,0.14992246567417786
760,4804248,0.1539778939950286
770,4805761,0.15147048035138175
780,4807278,0.1520183631612745
790,4808785,0.15597178503891573
800,4810310,0.1535423298503775
