iters,fevals,fitness,times
0,2000,86.0,0.04101766299999987
10,4191,85.0,0.06995554800000026
20,6382,85.0,0.09605304499999967
30,8573,86.0,0.11994283899999925
40,10764,84.0,0.15013477299999956
50,12955,85.0,0.16858967099999944
60,15146,85.0,0.18540451899999955
70,17337,85.0,0.20134157800000008
80,19528,85.0,0.21732116800000068
90,21719,85.0,0.2339386190000008
100,23910,85.0,0.25067763900000095
110,26101,86.0,0.26653236600000074
120,28292,85.0,0.2823980420000005
130,30483,86.0,0.29648581899999993
140,32674,86.0,0.3104291100000003
150,34865,87.0,0.3245417480000006
160,37056,89.0,0.3387946830000006
170,39247,88.0,0.352364616
180,41438,88.0,0.3661286740000005
190,43629,88.0,0.37991073700000033
200,45820,88.0,0.39403386800000106
210,48011,88.0,0.409424769000001
220,50202,88.0,0.424226420000001
230,52393,88.0,0.4389102460000007
240,54584,88.0,0.45333085200000056
250,56775,88.0,0.4681530770000002
260,58966,88.0,0.48187176600000026
270,61157,88.0,0.4959186220000005
280,63348,88.0,0.5097904030000002
290,65539,88.0,0.5239663370000001
300,67730,88.0,0.5381902749999998
310,69921,88.0,0.5517620329999993
320,72112,88.0,0.5659027389999993
330,74303,88.0,0.5805958309999992
340,76494,88.0,0.5966202519999992
350,78685,88.0,0.6102331149999998
360,80876,89.0,0.624845777
370,83067,89.0,0.6399788480000002
380,85258,88.0,0.654918812
390,87449,88.0,0.6696383409999997
400,89640,88.0,0.6841570319999999
410,91831,88.0,0.6988970419999996
420,94022,88.0,0.7135585889999989
430,96213,88.0,0.7285441629999987
440,98404,88.0,0.7428878849999982
450,100595,88.0,0.7568090839999977
460,102786,88.0,0.7707779669999981
470,104977,88.0,0.7851751549999983
480,107168,88.0,0.7985250419999987
490,109359,89.0,0.8120068809999994
500,111550,88.0,0.82542677
510,113741,89.0,0.8389716079999996
520,115932,88.0,0.8526588289999992
530,118123,88.0,0.8665949019999992
540,120314,89.0,0.8804559679999997
550,122505,88.0,0.8938551270000001
560,124696,89.0,0.907579256
570,126887,89.0,0.9210914130000001
580,129078,89.0,0.934467336
590,131269,89.0,0.9485602649999993
600,133460,89.0,0.9628249489999989
610,135651,89.0,0.977076918999999
620,137842,89.0,0.9906921449999988
630,140033,89.0,1.0042207739999993
640,142224,89.0,1.0176352389999996
650,144415,89.0,1.0322624859999996
660,146606,89.0,1.0459378719999997
670,148797,89.0,1.0596066080000002
680,150988,89.0,1.0735383270000005
690,153179,89.0,1.0869313120000008
700,155370,89.0,1.1004868200000004
710,157561,89.0,1.1142956000000002
720,159752,89.0,1.1280945860000005
730,161943,89.0,1.1414167100000006
740,164134,89.0,1.1545636380000008
750,166325,89.0,1.1679368330000006
760,168516,89.0,1.1813506720000007
770,170707,89.0,1.1951600370000008
780,172898,89.0,1.2091678470000007
790,175089,89.0,1.2225228370000005
800,177280,89.0,1.2357991360000007
810,179471,89.0,1.2490553360000005
820,181662,89.0,1.2627599970000007
830,183853,89.0,1.2767481640000007
840,186044,89.0,1.2908228040000012
850,188235,89.0,1.304910296000001
860,190426,89.0,1.318747998000001
870,192617,89.0,1.3325122370000004
880,194808,89.0,1.3461156690000005
890,196999,90.0,1.3597888000000005
900,199190,90.0,1.3731219060000006
910,201381,90.0,1.3864250820000006
920,203572,91.0,1.4001128090000003
930,205763,90.0,1.4138728760000001
940,207954,90.0,1.4271228669999996
950,210145,91.0,1.4415308629999997
960,212336,91.0,1.4547895019999997
970,214527,91.0,1.468654378
980,216718,91.0,1.482468657
990,218909,91.0,1.4964655330000003
1000,221100,91.0,1.510545564000001
1010,223291,91.0,1.5243477810000003
1020,225482,91.0,1.537926253000001
1030,227673,91.0,1.551641925000001
1040,229864,92.0,1.565635503000001
1050,232055,92.0,1.579473740000001
1060,234246,92.0,1.592808917000001
1070,236437,92.0,1.6067887200000017
1080,238628,93.0,1.620933670000002
1090,240819,93.0,1.6351248900000028
1100,243010,93.0,1.6484235400000031
1110,245201,92.0,1.661626153000003
1120,247392,93.0,1.6744519850000028
1130,249583,92.0,1.6876260960000025
1140,251774,92.0,1.7009537030000024
1150,253965,93.0,1.7138023790000023
1160,256156,93.0,1.7267844210000014
1170,258347,92.0,1.7399177340000023
1180,260538,93.0,1.7534686930000039
